"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1007",683665,-2.57787922304393,0.178761403841378,-2.57787922304393
"4",2,"X1012",683665,-0.79893554133159,0.0718365409613303,-0.79893554133159
"5",3,"X1013",683665,0.119431881543798,0.0478767640353297,0.119431881543798
"6",4,"X1021",683665,-0.611757833980013,-0.175739019787894,-0.611757833980013
"7",5,"X1031",683665,-2.23252604347477,-0.162258674160202,-2.23252604347477
"8",6,"X1046",683665,-0.228440509295139,0.150146778194393,-0.228440509295139
"9",7,"X1058",683665,-0.84256585648393,0.0445579502121487,-0.84256585648393
"10",8,"X1199",683665,0.336352057132395,-0.0717135903358531,0.336352057132395
"11",9,"X1218",683665,-0.106873912248656,-0.34515630197131,-0.106873912248656
"12",10,"X1495",683665,0.788100269749489,-0.0604077203117135,0.788100269749489
"13",11,"X172",683665,-0.209153519566905,-0.207042753286438,-0.209153519566905
"14",12,"X193",683665,0.978049705494546,-0.217999699078432,0.978049705494546
"15",13,"X197",683665,-1.90972625561254,-0.587194799438631,-1.90972625561254
"16",14,"X201",683665,-2.57991961579322,-0.236032001821557,-2.57991961579322
"17",15,"X203",683665,-0.306585907336482,-0.325404498111262,-0.306585907336482
"18",16,"X207",683665,-0.221317180847441,-0.413395304586357,-0.221317180847441
"19",17,"X249",683665,-0.159188509324546,-0.178443445757952,-0.159188509324546
"20",18,"X253",683665,0.396739324516291,-0.217999699078432,0.396739324516291
"21",19,"X271",683665,0.274924078967118,-0.25319040401085,0.274924078967118
"22",20,"X282",683665,-1.11764899386836,-0.339134149068621,-1.11764899386836
"23",21,"X302",683665,-1.63425503679087,-0.580046652821831,-1.63425503679087
"24",22,"X345",683665,0.726450490646247,-0.178443445757952,0.726450490646247
"25",23,"X37",683665,0.302353111839541,0.160633226699829,0.302353111839541
"26",24,"X60",683665,-1.44850223086716,-0.465213035259718,-1.44850223086716
"27",25,"X87",683665,-1.88328275301894,-0.387772231951363,-1.88328275301894
"28",1,"X1009",683667,0.708678618440052,0.208331527778993,0.708678618440052
