"","x"
"1",-0.257489083923004
"2",-0.282112898687828
"3",0.228079613190935
"4",-0.196537648939841
"5",0.0922652015965151
"6",0.0910774820120742
"7",-0.175386060025182
"8",-0.383252780855474
"9",0.0781353118254939
"10",-0.177978813736604
"11",-0.296745552384189
"12",-0.309163389279537
"13",-0.369443272968675
"14",-0.296411797721359
"15",-0.342524893861605
"16",-0.14741815624026
"17",0.10438389218519
"18",-0.178543953296404
"19",-0.178543953296404
"20",-0.048183705928253
"21",-0.220350381544201
"22",-0.14741815624026
"23",-0.0593177143662675
"24",-0.210928021736206
"25",-0.14445196097641
