"","x"
"1",-0.516876124916288
"2",-0.495917012398287
"3",-0.11221523778917
"4",-0.138267466623995
"5",0.0231641778254629
"6",0.015931953469304
"7",-0.36929118992021
"8",0.255864260265646
"9",-0.177684988707073
"10",-0.178954029884771
"11",0.0674640276515313
"12",-0.0685491206982034
"13",-0.293363223202988
"14",-0.326035378485695
"15",-0.320775806342686
"16",-0.190047526811938
"17",-0.507867722412325
"18",-0.224100741233943
"19",-0.41484083568945
"20",-0.046410130271305
"21",-0.130318742303603
"22",-0.200202236691087
"23",-0.200202236691087
"24",-0.164193014596008
"25",-0.100989582752497
"26",-0.245628220090044
"27",-0.106402282589834
"28",-0.216439009252829
