"","x"
"1",-0.338287205606626
"2",-0.467231270378239
"3",-0.0642254547969877
"4",-0.464013180536801
"5",-0.49346605801728
"6",-0.330186654356517
"7",-0.0266131084026887
"8",-0.197477077793553
"9",0.0475492288838607
"10",-0.345982252486397
"11",-0.358655113325183
"12",-0.0669604486659821
"13",-0.201805324356383
"14",-0.402502793829716
"15",-0.201805324356383
"16",-0.231173462925357
"17",-0.0799687252519775
"18",-0.479796962644579
"19",-0.410907592857148
"20",-0.207572365579642
"21",-0.227756167960489
"22",-0.206797762960679
"23",-0.207572365579642
"24",-0.422037661217833
"25",-0.207572365579642
"26",-0.203094690690276
"27",-0.392675232894614
"28",-0.0817523320232742
"29",-0.0817523320232742
"30",-0.185604186000766
