"","x"
"1",-0.380118998336031
"2",-0.347518788011368
"3",-0.220755764288088
"4",0.0365663413437912
"5",0.0488938688166326
"6",-0.389023512988081
"7",0.0492315442368925
"8",-0.277362177365158
"9",-0.250925310442243
"10",-0.282787572685995
"11",-0.39309680436638
"12",-0.126884143545018
"13",-0.321147721638129
"14",-0.270083550583761
"15",-0.171061878946445
"16",-0.338719751739184
"17",-0.338719751739184
"18",0.234784901841324
"19",-0.0958247469877076
"20",-0.200572562944685
"21",-0.426174301200701
"22",0.269343864020855
"23",-0.0620446448186311
"24",0.00148295455437841
"25",0.00148295455437841
