"","x"
"1",-0.360405331678577
"2",-0.255419554198725
"3",-0.384594296267241
"4",-0.176752852193558
"5",-0.175630708937903
"6",-0.199927259641925
"7",-0.329627376923183
"8",-0.153399515002389
"9",-0.275846121252534
"10",-0.344567472474936
"11",-0.266907373150648
"12",-0.406896873493548
"13",-0.355646224231246
"14",-0.352944796031376
"15",0.0831740460873941
"16",-0.362175830288809
"17",-0.496288644214035
"18",-0.463977610015992
"19",0.0630644927872369
"20",-0.0779377336878568
"21",-0.343235037747278
"22",-0.0779377336878568
"23",-0.13094409579569
"24",-0.173955796184749
"25",-0.262258679876506
"26",-0.324350087104434
"27",-0.0894704317289968
"28",-0.0894704317289968
"29",0.240233312153554
"30",-0.0328867358148702
