"","drugs.i.","a"
"3","AEW541",0.436469096552715
"4","AZD0530",0.562323145400911
"5","AZD6244",0.29220617482324
"6","Erlotinib",0.518931869606907
"7","Irinotecan",0.0725738265348113
"8","L-685458",0.466378062639095
"9","Lapatinib",0.359720127708117
"10","LBW242",0.28435393686142
"11","Nilotinib",0.143028345718488
"12","Nutlin-3",0.641599714917996
"13","Paclitaxel",0.269042202505641
"14","Panobinostat",0.375760623112833
"15","PD-0325901",0.312362626639076
"16","PD-0332991",0.399467665250356
"17","PF2341066",0.567459068495365
"18","PHA-665752",0.549616818594016
"19","PLX4720",0.24392850408619
"20","RAF265",0.259554726717664
"21","Sorafenib",0.150461331191312
"22","TAE684",0.573629500912639
"23","TKI258",0.655346238871185
"24","Topotecan",0.504781362702932
"25","X17-AAG",0.340929477424907
"26","ZD-6474",0.216809670201357
