"","drugs.i.","a"
"3","AEW541",0.616030618875209
"4","AZD0530",0.42553153536045
"5","AZD6244",0.547193221471836
"6","Erlotinib",0.152067489620096
"7","Irinotecan",0.586681383159914
"8","L-685458",0.538585662264833
"9","Lapatinib",0.0908853564407072
"10","LBW242",0.165252837323
"11","Nilotinib",0.479350947820183
"12","Nutlin-3",0.628228995514052
"13","Paclitaxel",0.344970217919252
"14","Panobinostat",0.382473626225568
"15","PD-0325901",0.480304352349963
"16","PD-0332991",0.334786098858386
"17","PF2341066",0.580661779000745
"18","PHA-665752",0.238955898287016
"19","PLX4720",0.119907634958122
"20","RAF265",0.478448427689128
"21","Sorafenib",0.570324600636454
"22","TAE684",0.536501204802627
"23","TKI258",0.566625867655411
"24","Topotecan",0.480340825400514
"25","X17-AAG",0.300082876358623
"26","ZD-6474",-0.0582169916361235
