"","drugs.i.","a"
"3","AEW541",0.624039832434472
"4","AZD0530",0.429678998663625
"5","AZD6244",0.406984712399769
"6","Erlotinib",0.420462832720371
"7","Irinotecan",0.773427249472338
"8","L-685458",0.505280678069361
"9","Lapatinib",0.534474727451847
"10","LBW242",0.345368999732408
"11","Nilotinib",0.400574619448882
"12","Nutlin-3",0.663743911333753
"13","Paclitaxel",0.273633960137599
"14","Panobinostat",0.46523569977386
"15","PD-0325901",0.377467667958673
"16","PD-0332991",0.648609637782518
"17","PF2341066",0.350313867333048
"18","PHA-665752",0.61649116689719
"19","PLX4720",0.316594332490928
"20","RAF265",0.348813085256688
"21","Sorafenib",0.0854467426159832
"22","TAE684",0.636260986367824
"23","TKI258",0.546325503080573
"24","Topotecan",0.548070936431927
"25","X17-AAG",0.384773003610384
"26","ZD-6474",0.0516696446360224
