"","drugs.i.","a"
"3","AEW541",0.432875519726205
"4","AZD0530",0.354967019501177
"5","AZD6244",0.283081392113438
"6","Erlotinib",0.294003657295255
"7","Irinotecan",0.635695807840252
"8","L-685458",0.447010152033497
"9","Lapatinib",0.355400395808859
"10","LBW242",0.310372520557961
"11","Nilotinib",0.393115485843781
"12","Nutlin-3",0.675833707846809
"13","Paclitaxel",0.458095590291159
"14","Panobinostat",0.370578588305002
"15","PD-0325901",0.208076666919532
"16","PD-0332991",0.55803103232107
"17","PF2341066",0.715384743952676
"18","PHA-665752",0.437856194052771
"19","PLX4720",0.372149155972807
"20","RAF265",0.323260384669016
"21","Sorafenib",0.268254548160229
"22","TAE684",0.306523180326292
"23","TKI258",0.455355826621908
"24","Topotecan",0.558148713895391
"25","X17-AAG",0.534308470314007
"26","ZD-6474",0.333259928319856
