"","drugs.i.","a"
"3","AEW541",0.327694809213807
"4","AZD0530",0.448328346172417
"5","AZD6244",0.387637603578134
"6","Erlotinib",0.232238341163836
"7","Irinotecan",0.477983290469348
"8","L-685458",0.43597204884295
"9","Lapatinib",0.625485798184276
"10","LBW242",0.155286232809307
"11","Nilotinib",0.636217024614849
"12","Nutlin-3",0.35774294738577
"13","Paclitaxel",0.512542538797185
"14","Panobinostat",0.352469515775341
"15","PD-0325901",0.261161838160874
"16","PD-0332991",0.473169615673579
"17","PF2341066",0.706379666219232
"18","PHA-665752",0.371713755355465
"19","PLX4720",0.410118978327499
"20","RAF265",0.434331496305151
"21","Sorafenib",0.193214877138579
"22","TAE684",0.663123985473544
"23","TKI258",0.426823699007305
"24","Topotecan",0.497866432012199
"25","X17-AAG",0.403344789556278
"26","ZD-6474",0.378343785035203
