"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"88","X1240132","X206",1.07208612019375,0.668608854051175
"184","X1240145","X206",0.39882795494208,0.303463369925459
"311","X1240161","X206",0.624493534449225,0.325170158043223
"337","X1240166","X206",0.542998051020731,0.547105508561553
"716","X1240219","X206",0.663966005754202,0.400954521304819
"1169","X1298151","X206",0.715485521770728,0.538034984074863
"1186","X1298157","X206",0.880566877853506,0.614868504901472
"1231","X1298216","X206",-0.175130113652186,0.280984371951279
"1274","X1298226","X206",0.734835887418332,0.719794043837493
"1306","X1298350","X206",0.8622789086957,0.656381431974949
"1489","X1299050","X206",1.13094908808501,0.685050684715262
"1973","X1331031","X206",0.506266924469718,0.160552714998416
"1992","X1331033","X206",0.257016428139822,0.0272100454718363
"2149","X1479991","X206",0.656814407182955,0.423057081779339
"2191","X1480360","X206",1.17082879179447,0.593205299929097
"2233","X1480374","X206",1.14496118904748,0.820958785242204
"2274","X1503365","X206",0.99871944087498,0.652088648988885
"2831","X687819","X206",0.937843179056297,0.683479599593213
"2857","X687829","X206",0.873469310652885,0.599435341805294
"2861","X687980","X206",0.51631426530932,0.185108197063894
"3130","X722046","X206",0.731516211535404,0.594967648136594
"3315","X749710","X206",1.02571324095131,0.51173098360159
"3458","X753540","X206",0.391259180834416,0.386478156604326
"3921","X753605","X206",0.358501002433161,0.56029811553162
"3938","X753608","X206",0.36802962659594,0.387986042444963
"4389","X905971","X206",0.778083900047724,0.565180603072005
"4448","X905977","X206",0.912999556320926,0.531582479145977
"4491","X905981","X206",0.649940614027864,0.439927510893022
"4554","X905989","X206",0.100945034967369,0.499898697332583
"4807","X906817","X206",0.990352142007109,0.717841832654947
"4897","X906831","X206",0.574542062532925,0.251299082057028
"5335","X907042","X206",0.742681351064841,0.471176040621812
"5441","X907057","X206",0.588412657689411,0.555946911546089
"5491","X907062","X206",0.976134727009211,0.704309689346965
"5538","X907068","X206",0.668426329947149,0.578050249447532
"5826","X907286","X206",0.42589540292098,0.299978636970013
"5833","X907287","X206",0.90692850756806,0.861569765192866
"5845","X907289","X206",0.581790180796675,0.734183972883795
"6223","X908127","X206",0.632322359699924,0.511390716549241
"6231","X908128","X206",1.00503319663809,0.760955813025084
"6621","X908463","X206",1.177194398903,0.984985077880736
"6678","X908471","X206",0.61333593263408,0.590361925474386
"7038","X909713","X206",0.954614936984502,0.510902570934205
"7046","X909715","X206",0.256215874847681,-0.267307384598951
"7342","X909755","X206",1.0987160888421,0.684736203596315
"7697","X910554","X206",0.845919589367775,0.714306934476142
"7801","X910692","X206",0.618167814412153,0.45135194631528
"7808","X910694","X206",0.909233928568787,0.716367641020823
"7820","X910710","X206",0.374882957073706,0.00897378038797882
"8251","X917486","X206",0.921293074267739,0.484818030729951
"8348","X924186","X206",0.93272950869736,0.318060453878176
"8982","X949170","X206",0.855047011297507,0.590397095096354
