"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"166","X1240143","X158",0.0682546368754042,0.160317372313673
"291","X1240159","X158",-0.271111997630021,0.178314080142483
"473","X1240186","X158",0.550493435872884,0.267076358968048
"571","X1240198","X158",-0.0302091060419324,0.0848428372500374
"650","X1240209","X158",-0.36942214483885,0.0447466999698935
"713","X1240219","X158",-0.170428006188486,0.0339816641903199
"889","X1290795","X158",0.254554377870082,0.072334379188359
"1019","X1290908","X158",-0.0982136069074764,0.0651686984550935
"1040","X1295740","X158",-0.635944600339308,-0.387405077177121
"1067","X1297439","X158",0.782052713539497,0.566663967767137
"1098","X1297447","X158",0.0953316806601925,0.20698428510075
"1198","X1298168","X158",-0.320527371787133,0.148795110985194
"1543","X1299067","X158",-0.281668766022069,-0.183705998536313
"1792","X1330941","X158",0.579207878119289,0.389759165751653
"2021","X1331036","X158",-0.546342678381775,-0.333342548529191
"2109","X1331049","X158",-0.2652439313941,-0.194292993095055
"2814","X687815","X158",-0.075540871752572,0.101449325382179
"2847","X687821","X158",0.0422647827484977,0.0948560779174559
"2856","X687829","X158",0.143537525100516,0.122120784199552
"3358","X749715","X158",-0.274939600912454,0.179780735488261
"3570","X753558","X158",0.352032590508597,0.0386571443127928
"3605","X753562","X158",-0.624608690936646,-0.0972946471066791
"3714","X753576","X158",0.268024022050664,0.130189363169084
"4014","X753621","X158",0.249703596381911,0.0800613913563869
"4347","X905969","X158",-0.643425766993131,0.0693704160469575
"4666","X906793","X158",-0.35557709292692,-0.311817356101201
"5179","X906863","X158",0.121708699874757,-0.0518240270819797
"5243","X906871","X158",-0.290707287262666,-0.19265393009344
"5364","X907045","X158",0.905686820631923,0.395298165384798
"5522","X907066","X158",0.129847221723986,0.201442006709594
"5938","X907313","X158",-0.250655017930404,-0.139778790073406
"5944","X907314","X158",0.241127595202133,0.206169432197898
"5968","X907319","X158",-0.74548699490451,-0.115078965812588
"6018","X907391","X158",-0.165128723310095,-0.274892155695536
"6028","X907783","X158",0.338227492177367,-0.159631377844125
"6305","X908142","X158",-0.0869629512704186,-0.0130904779523227
"6374","X908150","X158",0.593558141636605,0.132759026699519
"6921","X909701","X158",-0.0453869477740961,-0.0783767725442053
"6990","X909709","X158",-0.24956126602714,0.0140353180082474
"7094","X909720","X158",-0.206593445756762,-0.172360744000884
"7371","X909758","X158",0.201702404579541,0.0333832594737399
"7456","X909776","X158",-0.221692337321645,0.212175827824291
"7636","X910544","X158",0.390044016306699,-0.0180594172996972
"7653","X910545","X158",-0.218401463636215,-0.145342882613506
"7942","X910904","X158",-0.430818992983097,0.0191725755748443
"7949","X910905","X158",0.00277909827376389,0.336260686083323
"8117","X910934","X158",-0.344764145707806,-0.19300052001431
"8441","X924248","X158",-0.140628114609411,-0.029688886038483
"8556","X930082","X158",-0.316162662021982,-0.054615852241591
"8639","X946356","X158",-0.167840290397652,-0.0707369388377712
"8749","X946373","X158",0.946533919766405,0.19284279805496
"8801","X949094","X158",-0.225187390690407,0.0806471481812969
"8873","X949158","X158",-0.245822456280061,-0.156189674382173
