"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"172","X1240144","X1032",0.00966655538348665,-0.0944901961457479
"279","X1240158","X1032",-0.303957772400242,-0.206437668929823
"616","X1240204","X1032",-0.839773827991276,-0.580273518397612
"912","X1290798","X1032",-1.99622030037384,-0.207045416873078
"939","X1290808","X1032",-0.0150511247089418,-0.218560503499998
"1227","X1298216","X1032",-0.0191003774360635,-0.122509537182821
"1545","X1299070","X1032",-0.771224960050573,-0.441103880003598
"1683","X1327766","X1032",-0.504703997313141,-0.274146044678711
"1740","X1327773","X1032",-0.421520756840643,-0.12180911218379
"1860","X1330972","X1032",-0.162331237364496,-0.0866777702686564
"1880","X1330982","X1032",-0.380009167546885,-0.437396020459907
"2115","X1331050","X1032",-0.264230925407697,-0.0958043401261927
"2662","X687590","X1032",-0.645468070035696,0.196402469547972
"2916","X688007","X1032",0.105024767402914,0.125223401525647
"3452","X753540","X1032",-0.773873735022121,-0.391563483396107
"3703","X753575","X1032",-0.554661569605076,-0.38309547117552
"3736","X753579","X1032",-0.0347111463105382,-0.0786126174515765
"4864","X906827","X1032",-0.493505640111413,0.0958238412129584
"4917","X906833","X1032",-0.320052285174205,-0.305757933411776
"5329","X907042","X1032",-0.114494644855516,-0.233411553271163
"5359","X907045","X1032",-1.17535841804623,-0.101351105233396
"5497","X907064","X1032",-0.207340148731219,-0.300286736995645
"5935","X907313","X1032",-0.587178012770031,-0.191078789116667
"5942","X907314","X1032",0.0106931403404868,-0.0282044265478783
"6288","X908139","X1032",-0.325246062222273,-0.373360012416359
"7162","X909729","X1032",-0.231047852702793,-0.0318816008556073
"7366","X909758","X1032",-0.445584591947753,-0.0768998386649666
"7474","X909778","X1032",-1.58619094941367,-0.158453263987545
"7615","X910401","X1032",-0.570991233200207,-0.40494549228941
"7847","X910781","X1032",-0.254093047012572,-0.235825880041824
"8042","X910924","X1032",-0.145337264663031,-0.290596945932628
"8154","X910943","X1032",0.272781879040452,0.131569259070351
"8565","X930083","X1032",0.171105639886479,0.171765907513794
