"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"96","X1240134","X173",-0.0964600131020829,-0.0664517138994232
"119","X1240138","X173",0.511386909511853,0.201540334059249
"167","X1240143","X173",-0.0613558837059571,-0.0750148437026921
"206","X1240149","X173",-0.179506384940875,-0.259057832632389
"423","X1240181","X173",0.0473007407510798,0.0914927216672453
"610","X1240202","X173",-0.139580701174245,0.149660619293769
"687","X1240216","X173",0.0799864905858982,-0.0224923134718651
"966","X1290812","X173",0.101947140827714,0.0598990320691334
"1361","X1298356","X173",1.25900842465944,0.203334822729433
"1388","X1298362","X173",0.239880092402126,0.0631989952801238
"1510","X1299059","X173",-0.165210743987462,-0.0642668342987293
"1717","X1327769","X173",0.0728473514129793,-0.0561667627209688
"2076","X1331040","X173",0.025751176754922,-0.0958961483920168
"2586","X687505","X173",-0.443101790793965,-0.311270303072403
"2628","X687563","X173",-0.19445173622162,-0.12265880992899
"2639","X687568","X173",-0.364885878174423,-0.177766524986626
"2673","X687590","X173",0.435885516251298,0.178635427892409
"2725","X687780","X173",-0.390012911577213,-0.203668355289065
"3560","X753556","X173",0.335140147862663,-0.0720775679284598
"3656","X753566","X173",-0.520432749891057,0.0583819629397956
"3759","X753581","X173",-0.484700861912992,-0.116511917983926
"3894","X753599","X173",0.895256094646682,0.311155935290111
"4237","X905957","X173",0.00429804746723311,0.127739757267181
"4786","X906814","X173",-0.745885100762763,-0.222512993429531
"4831","X906821","X173",-0.0531384671138178,-0.0433152814792058
"4922","X906833","X173",-0.19905922689618,-0.190555388955639
"5280","X906875","X173",0.848248321858433,0.00781958332514355
"5294","X906877","X173",0.136832077926211,-0.0343953310439846
"5376","X907046","X173",-0.240485045130215,0.0739576232730208
"5384","X907047","X173",0.339875155232268,-0.109321817265561
"6435","X908159","X173",-0.0898807339631578,-0.130471361848901
"6652","X908469","X173",0.711007657612223,0.380409108202126
"6694","X908473","X173",0.648556050456335,0.0129597377880119
"6861","X909263","X173",-0.0878492497575756,0.0308355085413461
"6968","X909706","X173",-0.800472980094819,-0.202951715817711
"7297","X909749","X173",-0.367109891860808,-0.192867611006627
"7340","X909755","X173",-0.249652439115437,0.0221602756409806
"7850","X910781","X173",-0.638761558713491,-0.226238301669467
"8125","X910935","X173",0.0293963082321892,-0.209333595590155
"8257","X924100","X173",-0.353397230293506,0.0373602289541776
"8267","X924102","X173",-0.336523591288761,-0.0460871021381291
"8434","X924247","X173",-0.0433630677920484,-0.0551479703286927
"8579","X930298","X173",0.386228975881417,0.144794849518987
"8590","X930299","X173",0.198838461119612,0.435082216547032
"8728","X946370","X173",0.61574320884664,0.276922416217874
"8883","X949160","X173",0.135518623821117,0.0322339087500648
"8981","X949170","X173",0.268859862191568,0.222365396817354
"9020","X949174","X173",-0.11880211602651,-0.00223243632568603
