"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"8","X1240121","X182",-0.647080339088052,-0.694253669925768
"572","X1240198","X182",-1.16218453308266,-0.473593791811767
"630","X1240206","X182",-1.47533914672237,-0.743716832394595
"925","X1290806","X182",-1.61287465383601,-0.778251244816457
"968","X1290812","X182",-0.853384065323215,-0.435714703493441
"1803","X1330942","X182",-0.507885670210261,-0.584974528900392
"1829","X1330947","X182",-1.44946058842495,-0.900517923388927
"1846","X1330950","X182",-1.65429239489189,-1.00994862406159
"2613","X687562","X182",-1.59201554816385,-0.823552073140058
"3634","X753564","X182",-0.219632789910162,-0.411582418395204
"4262","X905959","X182",-1.01218486484038,-0.604574970233938
"4337","X905967","X182",1.54365844749658,-0.215596374934919
"4967","X906837","X182",-1.07120986772419,-0.571004490981155
"5087","X906850","X182",0.646647922423105,-0.0213263847332259
"5172","X906862","X182",-0.858871118576524,-0.417383569563491
"5182","X906863","X182",-1.49351703199691,-0.643801814797795
"5469","X907060","X182",-1.66490703741086,-0.690776818089423
"5852","X907290","X182",-0.388812201725137,-0.588506034820608
"6174","X908121","X182",-0.859184687491023,-0.373959407084769
"6244","X908130","X182",-1.45146121973135,-0.449295756228011
"6253","X908131","X182",-1.35112867791359,-0.413818519672771
"6361","X908149","X182",-0.566263416218843,-0.495356103347119
"6755","X909194","X182",0.00899175629143141,-0.169795630261974
"6979","X909707","X182",-1.24095888687233,-0.260588464490199
"7005","X909711","X182",0.873845128524568,-0.159222572956266
"7021","X909712","X182",-1.2636105533768,-0.578670173933785
"7063","X909717","X182",-1.44677347087438,-0.695594887418351
"7312","X909751","X182",-0.842774673339534,-0.73655051971844
"7670","X910548","X182",-1.33501360639339,-0.592101833467951
"7787","X910691","X182",-1.15613496312056,-0.411701784581932
"7814","X910695","X182",-0.361840674855546,-0.374049397171864
"8120","X910934","X182",-1.48415886733088,-0.817154904220649
"8322","X924110","X182",-1.12368051026573,-0.435072175031378
"8435","X924247","X182",-1.06346214310632,-0.978389159367674
"8839","X949156","X182",-1.66091738435605,-0.625469391178072
"8859","X949157","X182",-1.48805524117135,-0.715981434238026
"8899","X949161","X182",-0.377343835468603,-0.563140332238175
