"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"242","X1240154","X166",-0.718120543535491,-0.275416708400536
"326","X1240162","X166",0.240982878477665,0.250140588390184
"555","X1240197","X166",0.120369488217544,0.129055193194535
"685","X1240216","X166",0.20568786385704,0.0247591274138237
"950","X1290809","X166",0.0609756361528102,0.146827286643749
"1217","X1298215","X166",-1.30285155403876,-0.0185119733645406
"1348","X1298355","X166",-0.413007821203765,-0.0145413284765037
"1488","X1299050","X166",-0.635001772689927,0.241267998666224
"1571","X1299078","X166",-0.32731708617326,0.0136022546797099
"1583","X1299080","X166",-0.251288788208986,-0.0241949774955837
"2022","X1331036","X166",-0.241717893726851,-0.292018512714441
"2034","X1331037","X166",-0.235143403253476,-0.159706774576166
"2432","X683665","X166",-0.353497219551557,-0.203046491632396
"2511","X684072","X166",-0.056162742190663,-0.129574791783602
"2967","X688018","X166",0.141454174769689,0.319811782340761
"3006","X688026","X166",-0.222129679938749,0.00796214335040966
"3028","X688058","X166",0.266479160116841,0.193647271467686
"3046","X688087","X166",0.255487369541304,0.272291924490391
"3314","X749710","X166",0.321987320464649,0.135885050836183
"3402","X753533","X166",0.0450449799856813,0.0139026777069001
"3812","X753588","X166",-0.0356497875725207,0.228721140107165
"4246","X905958","X166",-0.274523604067634,-0.171545465812174
"4325","X905965","X166",-0.679115731977891,-0.278229697093219
"4348","X905969","X166",0.135439119410139,0.251476208863479
"4399","X905972","X166",-0.672177398991663,-0.0600375984438448
"4650","X906791","X166",-0.120866126947241,0.0755124556168582
"4721","X906803","X166",-0.422556815669919,0.0462912328125924
"4853","X906826","X166",-0.19158485896505,0.145803434598101
"5015","X906842","X166",-0.0233457659229823,-0.157625435768129
"5554","X907071","X166",0.171137058114231,0.182172847108207
"5818","X907285","X166",-0.267935689811896,0.153564432097485
"6007","X907323","X166",-0.53548528820801,-0.0230271788512712
"6272","X908136","X166",0.0111691063534154,-0.157700665273771
"6579","X908457","X166",0.110731194006792,0.0750311268925572
"6725","X908476","X166",-0.144511530232218,0.313266994049355
"6770","X909248","X166",-0.909314071634335,0.00514155226185086
"6991","X909709","X166",-0.164609186352599,0.0854859467222299
"7468","X909777","X166",0.0954632802838113,-0.022473147063621
"7824","X910779","X166",-0.848272020745791,0.0193177848278674
"7874","X910849","X166",0.201951622105761,0.114825204118376
"7905","X910853","X166",-0.0898702957068482,-0.093999884169606
"7974","X910910","X166",0.225736413985791,0.293885116249056
"7982","X910911","X166",0.205298762611397,0.127800362999624
"8009","X910919","X166",-0.319667185568061,-0.245939985188879
"8029","X910921","X166",-0.222930835509042,-0.0209181886232535
"8308","X924108","X166",0.232411119109655,0.24838605282818
"8432","X924247","X166",-0.328682136671667,-0.205223525995214
"8557","X930082","X166",0.149926336545194,0.0282011128079193
"8704","X946368","X166",0.368949915001607,0.173192357341486
"8817","X949155","X166",-0.272839190960607,-0.141612785319422
"8874","X949158","X166",0.143227089510389,-0.149328954812547
"9073","X949179","X166",0.0132790603817399,0.137816277956092
"9095","X971777","X166",-0.0768373216610161,-0.0578638612601816
