"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"123","X1240139","X1003",-2.73336826866809,-1.23026034314201
"204","X1240149","X1003",-3.18056512071738,-1.44275353708208
"266","X1240157","X1003",-1.88652904334131,-0.763731530332707
"360","X1240169","X1003",-2.57920192932382,-1.00855042567589
"1016","X1290908","X1003",-2.86664120574017,-0.984234398507486
"1224","X1298216","X1003",-1.81525439380968,-1.10566614963121
"1514","X1299061","X1003",-1.8775176283125,-1.18275232869733
"1896","X1330983","X1003",-2.79785532841444,-1.51910494358006
"2061","X1331039","X1003",-3.18735088519342,-1.27313612948266
"2282","X1503367","X1003",-2.06760874722152,-0.942879392143543
"2354","X1524416","X1003",-2.9164656560858,-1.23967661311256
"2392","X1659818","X1003",-2.62606994402122,-1.08157332089547
"2474","X684059","X1003",-3.49574531771478,-1.51753335061084
"2729","X687787","X1003",-2.05325527278571,-1.01575528761836
"2971","X688021","X1003",-1.59482877832542,-0.572060044842424
"3033","X688086","X1003",-2.2529416618147,-1.26067548886598
"3053","X688121","X1003",-2.8519263348537,-1.23471195277009
"3111","X717431","X1003",-3.19347601704633,-1.17597817333444
"4547","X905989","X1003",-2.0945757810222,-1.00781609428575
"4578","X906693","X1003",-1.83155459380983,-1.0771066719106
"5339","X907043","X1003",-2.89737717058543,-1.38182943618566
"5396","X907050","X1003",-3.00382541472332,-1.26859590912022
"5542","X907069","X1003",-1.91210956263265,-1.10104878165693
"6061","X907787","X1003",-1.61266328006948,-1.31008253870131
"6097","X907791","X1003",-1.23797533392744,-1.02017112361867
"6104","X907792","X1003",-0.817548855234996,-0.861179312191621
"6737","X908482","X1003",-1.56763763423804,-0.786393724429598
"6762","X909248","X1003",-2.93213672297964,-1.27130742451819
"7131","X909724","X1003",-1.24491214459098,-0.969253483895995
"7159","X909729","X1003",-2.66694342146076,-1.20923209803261
"7523","X909785","X1003",-2.82678273695426,-1.32534410609426
"7543","X909905","X1003",-2.57220096679974,-1.04671424002283
"8552","X930082","X1003",-1.99688089974236,-1.15498897055179
"8906","X949163","X1003",-2.98386555836606,-1.52613245595824
