"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"1664","X1322224","X63",0.260322986921901,0.03671640710677
"1811","X1330942","X63",0.803843096422373,0.172487457082654
"1825","X1330943","X63",0.433833318111248,-0.0582054313930171
"2703","X687600","X63",0.867488149142937,0.221627486027928
"2903","X688001","X63",0.557828389344255,0.377549583804609
"3016","X688027","X63",0.675214270753443,0.38764520607273
"3641","X753564","X63",0.60018355602094,0.334105417332263
"3818","X753588","X63",0.197141499935265,0.290252559441239
"4018","X753621","X63",0.0816684871904028,0.0333318835868409
"4135","X905941","X63",0.662144369297502,0.149242776968564
"4314","X905964","X63",0.0982133820882013,-0.0273644205083832
"4569","X905990","X63",0.131372818146871,-0.0212520362381291
"5284","X906875","X63",0.0793594525207662,0.0877863497850983
"6134","X907795","X63",0.788291069989955,0.119992765805645
"6216","X908126","X63",0.632237918825077,-0.236075072092606
"6819","X909253","X63",0.584247867321034,0.17666634887692
"7040","X909713","X63",-0.365146114065356,0.0542240625213352
"7101","X909720","X63",0.150124057441968,-0.164557960455133
"7179","X909730","X63",0.403413013526709,-0.113465316455581
"7954","X910905","X63",0.491395878794066,0.355319986788523
"8014","X910919","X63",0.0852731071483146,-0.0727496002288029
"8143","X910937","X63",0.263510970807261,0.293208389228148
"8351","X924186","X63",0.00181819858487547,-0.301244474831035
"8771","X949088","X63",0.347086445849774,0.0157428051884322
"8957","X949166","X63",0.288332039519088,0.0949778279265154
"9025","X949174","X63",0.482250011634069,0.201540782433192
"9037","X949175","X63",0.122630536467821,0.0929963892434155
