"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"37","X1240125","X1024",-0.565680067336934,-0.351122434397771
"133","X1240140","X1024",-1.06429966814807,-0.609252719168195
"854","X1290768","X1024",-1.40075254007504,-0.453035867208052
"964","X1290812","X1024",-0.405400711906999,-0.327609388327652
"1355","X1298356","X1024",-0.363205086126221,0.0703441562034542
"1436","X1298531","X1024",-1.53920803630275,-0.601415558225934
"1694","X1327768","X1024",-1.38616061522059,-0.804026194458474
"1756","X1327775","X1024",-1.28872429601571,-0.686191146083793
"2156","X1479993","X1024",-1.11981491912025,-0.580204747769595
"2288","X1503368","X1024",0.201522851791184,-0.214972529898573
"2521","X684681","X1024",-1.43528716190187,-0.249947930189991
"2743","X687798","X1024",-0.393622379320002,-0.125580189748678
"2930","X688011","X1024",-0.427473629752252,-0.0866937194328965
"2972","X688021","X1024",-0.0656163660962475,0.0516622085339712
"3378","X749717","X1024",-0.4867836247455,-0.104183822569256
"3529","X753552","X1024",-0.849667676581194,-0.439774634864818
"3979","X753616","X1024",-1.15574423239845,-0.417585234887806
"4729","X906804","X1024",-1.47983026469517,-0.606206478342809
"5519","X907066","X1024",-0.331559330250933,-0.30493993286984
"6183","X908123","X1024",-1.02018409416346,-0.285167019753968
"6206","X908126","X1024",-1.50286778088226,-0.815184507629419
"6296","X908141","X1024",-1.2650866262778,-0.996448133379468
"6336","X908147","X1024",-2.02649275490954,-0.943744581465507
"6525","X908450","X1024",-0.598162073493462,-0.338863941083657
"7055","X909716","X1024",-1.40762818440408,-0.610146707173228
"7226","X909738","X1024",-0.532223767268818,-0.476662117186891
"7242","X909740","X1024",-0.624639972450953,-0.195667852876568
"7524","X909785","X1024",-1.88005820752431,-0.709718551612282
"7577","X909976","X1024",-0.191471689791863,-0.631641038891182
"8076","X910931","X1024",-0.91571035428406,-0.406781861585831
"8131","X910936","X1024",-1.41169271947743,-0.475817263755457
"8355","X924187","X1024",-0.660909964550392,0.0373533582472663
"8892","X949161","X1024",-0.932476096820664,-0.464319156748612
