"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"320","X1240162","X1091",-0.0580440596087483,0.0593510824658107
"534","X1240192","X1091",0.275474638791862,0.198655958527117
"595","X1240201","X1091",-0.214133244003903,0.0580531341568971
"702","X1240218","X1091",0.803314735905207,0.241747369393796
"734","X1240222","X1091",0.0820520201343609,0.0906391014131904
"775","X1247873","X1091",-0.107780422155995,0.194059972399195
"816","X1290724","X1091",0.369059045585715,0.195962434094112
"932","X1290807","X1091",-0.344288660039416,0.304884274595769
"1094","X1297447","X1091",-0.213605371221191,-0.0394569494209614
"1133","X1298141","X1091",0.19961735456804,0.329916876024731
"1277","X1298347","X1091",0.471398540782996,0.343817668958934
"1296","X1298349","X1091",-0.076258916632892,0.416449523957057
"1303","X1298350","X1091",0.286469425978326,0.339722125008551
"1497","X1299051","X1091",0.215039444107933,0.0248689780714343
"1568","X1299078","X1091",-0.0638796915034705,0.200512961894137
"2046","X1331038","X1091",0.446626075548514,0.150542609660494
"2290","X1503368","X1091",0.448594730688507,0.199263653400561
"2325","X1509074","X1091",-0.00195013757146698,0.162189457385894
"2667","X687590","X1091",-0.0612156378806517,0.391815126618277
"2765","X687800","X1091",-0.0332209475851557,0.346188205180558
"3311","X749710","X1091",-0.426099319689133,0.155065415229218
"3728","X753578","X1091",-0.45433671329992,-0.0208698698867009
"3927","X753607","X1091",0.277423814113355,0.43027783062762
"4282","X905962","X1091",-0.0514673706353713,0.0460278185373797
"4322","X905965","X1091",-0.485736000697729,-0.293229682618126
"4361","X905970","X1091",-0.314488428524206,0.312108049747397
"4563","X905990","X1091",0.343508392639779,0.265617028189783
"5311","X907000","X1091",0.217708715011428,0.164306762210396
"5340","X907043","X1091",-0.0431474559087086,0.119768197807165
"5832","X907287","X1091",-0.266213887425012,0.217898301865757
"5868","X907295","X1091",0.171182761049556,0.387745147480069
"5899","X907300","X1091",-0.182887227158298,-0.139044148092019
"5965","X907319","X1091",-0.282672242711827,-0.0590181667099637
"6340","X908148","X1091",-0.797291344147279,-0.217920235426312
"6615","X908462","X1091",0.106757233438546,0.290109841025518
"6719","X908476","X1091",0.59577243388853,0.251151444584623
"6750","X908483","X1091",-0.081853696386274,0.0194268293514341
"6866","X909264","X1091",-0.357599579909807,-0.0127089238615926
"6900","X909699","X1091",-0.180862792932553,0.0858867483611612
"6989","X909709","X1091",-0.425652972459418,0.152230324244533
"7269","X909745","X1091",-0.0311213061845692,0.295835089779137
"8005","X910919","X1091",-0.0474326612628813,-0.235570775069309
"8077","X910931","X1091",-0.185663082819849,0.107189189986641
"8606","X946354","X1091",-0.528310418791369,0.0319882662000415
"8623","X946355","X1091",0.649194077326516,0.285204607226331
"8701","X946368","X1091",-0.0281328204707735,0.242475519664109
"8788","X949093","X1091",0.716406172282278,0.694893376962802
"9088","X971774","X1091",0.0325200257133036,-0.0824557369477207
