"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"44","X1240127","X1023",-0.0981813351444292,0.170697080449907
"72","X1240130","X1023",-0.551328891164996,-0.185371307560906
"614","X1240204","X1023",-0.521946744145868,0.00141670346400513
"669","X1240212","X1023",0.0250426833409951,-0.22103109047944
"879","X1290771","X1023",0.430961219879044,0.243906148033058
"997","X1290906","X1023",-0.205756718825941,0.146343748669832
"1078","X1297446","X1023",-1.66799889696423,-0.211380807113006
"1226","X1298216","X1023",0.496048041510673,0.0191779439489136
"1260","X1298223","X1023",0.0173056297617874,-0.0660839283572145
"1451","X1298534","X1023",0.867886709481023,0.335526492772095
"1485","X1299050","X1023",-0.585953906443989,-0.03171072756817
"1640","X1303912","X1023",0.0534044307627909,0.1364047307783
"2184","X1480359","X1023",-0.718060031208559,0.183695757804222
"2283","X1503367","X1023",0.127265033590298,0.107086935320557
"2380","X1524419","X1023",-0.667651278681864,-0.0323241106093638
"2488","X684062","X1023",0.393991801792575,0.0670963913726712
"2962","X688018","X1023",0.115139866382058,0.157681793805608
"2983","X688023","X1023",0.515617824848342,0.181980371212315
"3003","X688026","X1023",0.0433729634626962,0.0313206364002632
"3027","X688058","X1023",0.722874207321128,0.300897898597491
"3203","X724863","X1023",0.722774044400051,0.267420634136326
"3398","X753533","X1023",0.281080026769621,0.0071908996552027
"4318","X905965","X1023",0.213987766691252,-0.179575468872109
"4587","X906696","X1023",-0.791931197920947,-0.169093512355976
"5026","X906844","X1023",0.194995970851454,-0.194568670469297
"5358","X907045","X1023",-0.0947692114126986,0.172290043005254
"5775","X907279","X1023",-0.298663595953787,0.226414722658929
"6558","X908454","X1023",-0.0156513004295178,-0.194393977178237
"6882","X909697","X1023",0.366218214087986,0.0788205078831912
"6973","X909707","X1023",0.824187579431157,0.345078813680825
"7151","X909728","X1023",0.520876466883849,0.105334493142112
"7219","X909737","X1023",-0.256101766582005,-0.0528372430037935
"7402","X909769","X1023",0.48821913127594,0.110989657849252
"7661","X910546","X1023",-0.0979566632241085,-0.148751419966606
"7737","X910687","X1023",-1.04484984901132,-0.241674072355984
"7898","X910852","X1023",0.600978415382824,0.0716465852627329
"8419","X924244","X1023",-0.413568741690701,-0.0730729823143637
"8511","X925343","X1023",-0.524109702346497,-0.0293091540575725
