"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"395","X1240174","X231",1.27816475697834,0.679292524280533
"475","X1240186","X231",1.04626048847452,0.866679632485924
"525","X1240191","X231",0.885564267884634,0.480591716787916
"632","X1240206","X231",0.922485500024011,0.547437112031111
"648","X1240208","X231",1.30511582486556,0.609574986513384
"892","X1290795","X231",1.05724691766602,0.612014895328104
"1540","X1299064","X231",1.27275161766457,0.54846855766183
"1574","X1299078","X231",0.593485635476051,0.574428793493245
"1916","X1330985","X231",0.531758432223177,0.32082252050221
"2089","X1331045","X231",1.08573089429798,0.455023983177053
"2462","X684055","X231",0.920729452766515,0.318787500284096
"2616","X687562","X231",0.916568102404023,0.46605229114915
"2832","X687819","X231",1.24135625061719,0.757749604359041
"2997","X688025","X231",1.2050404077841,0.583939473462517
"3166","X724831","X231",1.07784732454976,0.582999746090162
"3293","X724879","X231",1.15135720196527,0.668108669791916
"3444","X753538","X231",0.898837794780209,0.40112455919901
"3838","X753592","X231",1.03610236909955,0.429295068796533
"4083","X905936","X231",1.01402561958286,0.390211507848514
"4251","X905958","X231",0.501684903140554,0.0109844726789022
"4278","X905961","X231",1.28980185718625,0.392407149869279
"4349","X905969","X231",1.01806571989905,0.555250938801256
"4411","X905973","X231",1.12560483017802,0.750721326272647
"4668","X906793","X231",0.543935716813806,0.352548138011914
"4935","X906834","X231",1.18985004014437,0.696160463967874
"5109","X906852","X231",0.934172766676492,0.502888778077367
"5547","X907069","X231",1.16979125867696,0.502276093837831
"5770","X907278","X231",0.836034331555174,0.219456268839526
"5830","X907286","X231",1.24109359083382,0.489974376359674
"5894","X907299","X231",1.01425066469394,0.514204518221492
"5930","X907312","X231",1.29769512250422,0.603821535960653
"6492","X908446","X231",1.19686791449116,0.854498316215379
"6601","X908460","X231",1.56553700685683,0.807151235089688
"6643","X908467","X231",1.04525828654526,0.685080868849601
"6732","X908481","X231",1.37577625044636,0.739106662466684
"6824","X909255","X231",0.648087038354335,0.369194241849278
"7074","X909718","X231",1.2417358742956,0.566332181328504
"7373","X909758","X231",1.25578540887741,0.575088493528143
"7388","X909759","X231",1.23680937203343,0.441690362960849
"7399","X909761","X231",1.24588336487068,0.874168260473597
"7509","X909781","X231",1.30533405647411,0.584554774845151
"7970","X910907","X231",1.19771873399173,0.764214746778777
"8208","X910948","X231",1.32709454345193,0.875073588825713
"8313","X924108","X231",1.59577741502192,0.783040104534084
"8550","X925348","X231",0.897433954612868,0.660227174057162
"8751","X946373","X231",1.63336189211973,0.819802044894497
"8780","X949090","X231",1.35571621269323,0.9031622484756
"8876","X949158","X231",0.61114879832335,0.37158809023001
