"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"219","X1240151","X1053",-0.182833753726329,0.100383650063487
"900","X1290797","X1053",0.0379219582194959,-0.0401442657249804
"1234","X1298218","X1053",-0.114336415669694,-0.101004104841967
"1325","X1298352","X1053",0.78485738248342,0.312287164541982
"1625","X1303900","X1053",0.796063288484313,0.115233792634196
"1799","X1330942","X1053",0.807124204333846,-0.0114895478987686
"1986","X1331033","X1053",-1.09492812080082,-0.502661344074581
"2082","X1331045","X1053",-0.342591362613893,-0.115079261521981
"2239","X1503361","X1053",-0.827141077014624,-0.114164649283871
"2455","X684055","X1053",-0.682416005636436,-0.22610289278634
"2489","X684062","X1053",-0.26420446950852,-0.163367027479511
"2963","X688018","X1053",0.859345459381101,0.234535717660618
"3157","X724828","X1053",0.214566389721897,0.0989525433864573
"3418","X753535","X1053",0.293875636714452,-0.0633759212554671
"3554","X753555","X1053",-0.758555167120114,0.0962074197041345
"4775","X906813","X1053",-0.217031975493268,0.0637750877113821
"4842","X906824","X1053",-0.756081762244483,-0.219569057237578
"5213","X906869","X1053",0.0803628405315323,-0.138642526030706
"5240","X906871","X1053",0.00633827394340955,-0.0323475414174841
"5498","X907064","X1053",0.039270861751505,-0.130768415085715
"5598","X907170","X1053",0.509844704252822,0.0565032697694451
"5722","X907274","X1053",-0.972272675060315,-0.17781277683279
"5761","X907278","X1053",0.563731908702049,-0.180903144001682
"6143","X907799","X1053",0.0851665704247127,-0.283449656898775
"6194","X908125","X1053",-0.509874828672117,-0.00177028383697897
"6382","X908151","X1053",0.626884866918077,-0.194117776565932
"6406","X908156","X1053",-0.513026088370057,-0.551114733656244
"6512","X908449","X1053",0.124290806719369,-0.0335581947026948
"6894","X909698","X1053",-0.671599204576144,-0.164161374474914
"7463","X909777","X1053",-0.215620789749452,-0.152757600280592
"7515","X909784","X1053",0.0377154839672548,-0.0061916326723153
"7583","X909977","X1053",0.214138801793876,0.0641068025259341
"7598","X910209","X1053",-0.475473997578991,-0.288862695919693
"8016","X910920","X1053",-0.390346950558953,-0.152618491276411
"8214","X910951","X1053",-0.18317305432824,-0.439622714633333
"8512","X925343","X1053",-0.658217182629234,-0.0740994458607546
"8738","X946372","X1053",-0.39124095303351,-0.110247053059154
