"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"274","X1240157","X219",-0.628949579307663,0.239268278902112
"312","X1240161","X219",-1.2292349514568,-0.413035440458554
"425","X1240181","X219",0.342348456649075,0.246297424665871
"445","X1240183","X219",-0.544025060324738,0.0436455939647688
"474","X1240186","X219",0.19883266742549,0.167968067097863
"514","X1240190","X219",-1.02041404617875,-0.238685799905061
"679","X1240215","X219",-0.0801289010834212,0.08287903749982
"717","X1240219","X219",0.0901302070146408,-0.00767482944799685
"1145","X1298145","X219",0.150318227484116,0.198522502384776
"1455","X1298534","X219",-0.630813951648426,0.216938854755059
"1650","X1322213","X219",-1.24469386125302,-0.0477440290931252
"1673","X1323913","X219",-1.67725904547976,-0.859774271532467
"2387","X1524419","X219",-0.14857620940893,0.174347613017716
"2498","X684062","X219",-0.982146678030891,-0.430067077189706
"2727","X687780","X219",-1.02047333547458,-0.186238495860559
"2806","X687814","X219",0.315943562671466,-0.087683474562088
"2858","X687829","X219",-0.469039398214954,0.0980792394021387
"3094","X713885","X219",0.021862532766565,-0.0598620509416408
"3193","X724855","X219",-0.0420755227323498,0.358789528554585
"3240","X724869","X219",-0.455528030568796,0.106237575574235
"3335","X749713","X219",-1.29817034525743,-0.432836746731632
"3449","X753539","X219",0.00776837417715464,-0.149950703309949
"3940","X753608","X219",-1.03414077075614,-0.0830860959418819
"3993","X753618","X219",0.0182251570061098,-0.0834603251665818
"4740","X906804","X219",-1.17668620858831,-0.323627709549469
"4808","X906817","X219",-0.329616343984067,0.181291879051051
"4886","X906830","X219",0.575005779760131,0.362896440325383
"4948","X906835","X219",-0.112174591821166,0.0996904611250795
"5233","X906870","X219",-1.12734612289512,-0.597979523531968
"5245","X906871","X219",-0.947877357882391,-0.191207428148995
"5394","X907048","X219",-1.26199775225049,-0.164840253445184
"5476","X907061","X219",-0.68804662648228,-0.135387136451838
"5605","X907170","X219",-0.758667382994139,-0.168834690873248
"5790","X907281","X219",-1.23615174653293,-0.547903457535448
"5885","X907298","X219",-1.04789166035876,-0.0857824241935045
"5939","X907313","X219",-0.407301708671316,-0.0135396202896051
"5962","X907318","X219",-0.953928856612554,-0.156944157708371
"6084","X907789","X219",-2.20467802823148,-0.729296269323161
"6397","X908152","X219",0.0283017064885882,0.303791020731558
"6641","X908467","X219",0.122909173249523,-0.0076193773651352
"6911","X909700","X219",-0.369857791470238,-0.0882589012860519
"6925","X909701","X219",-1.35140107021629,-0.71703711850312
"7223","X909737","X219",-1.01818180751588,0.0522754034945132
"7541","X909904","X219",-0.287747910427882,0.19942258946923
"7548","X909905","X219",-0.160912473261852,0.197285192721698
"7707","X910566","X219",-0.572353885670881,-0.515086465336856
"7851","X910781","X219",-0.204583850482287,-0.0605796071993193
"8457","X925338","X219",0.185399462920563,-0.00541026705407934
"8973","X949168","X219",0.826296609719985,0.00437362912645486
"8996","X949171","X219",0.282339926153671,-0.0496806356707475
"9005","X949172","X219",-0.227786516511501,-0.0716232518326221
"9064","X949178","X219",-0.0174942937433755,-0.0380063977792765
