"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"1089","X1297446","X94",0.715319891584061,0.203301475537905
"1895","X1330982","X94",0.000654756079042799,0.0277328532288839
"1903","X1330983","X94",0.599390400034686,0.145356524872282
"2091","X1331045","X94",0.95625823998898,0.393803295859701
"2104","X1331048","X94",0.563238428588268,0.221865039471084
"2544","X687448","X94",0.0871754045378427,0.374429940595346
"3749","X753579","X94",0.607398815023322,0.351869151372082
"3831","X753589","X94",1.25811635095295,0.814761700009307
"3874","X753595","X94",0.684086596478801,0.321098525484854
"4027","X753622","X94",0.620612745941546,0.268638220142822
"5356","X907044","X94",0.16203615859292,0.162069662438818
"5926","X907311","X94",0.412337497278993,0.162451033749898
"6115","X907792","X94",0.675921666764849,0.429650858869361
"6453","X908440","X94",0.870633729690453,0.188410350238965
"6699","X908473","X94",1.17691102518516,0.501286814873471
"8646","X946356","X94",0.576726662102477,0.336197056312834
"8735","X946370","X94",0.0769815733939401,0.0850594557222227
"8868","X949157","X94",0.167455457401645,0.168535445797956
"8989","X949170","X94",1.27756104148801,0.558050660141087
