"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"9","X1240122","X1004",-2.70939784948877,-1.25289032661649
"216","X1240151","X1004",-1.91887202300867,-1.02672102389581
"369","X1240170","X1004",-2.20098768894326,-0.996904615034952
"707","X1240219","X1004",-1.76769730270257,-0.970456242642192
"750","X1240226","X1004",-2.61146787650709,-1.04675078118449
"896","X1290797","X1004",-1.49489117948188,-1.08868604872862
"963","X1290812","X1004",-1.80694407119395,-0.958047644833791
"1047","X1295741","X1004",-2.9259884828595,-1.20839446529975
"1117","X1298134","X1004",-2.56590076783747,-1.14657972104139
"1241","X1298219","X1004",-2.00428028219613,-0.896923728494159
"1290","X1298348","X1004",-1.99352516476445,-0.865693646625318
"1323","X1298352","X1004",-1.12300136590309,-0.841793361930337
"1515","X1299061","X1004",-2.4549048728696,-1.17959301770885
"1527","X1299062","X1004",-2.1131882598651,-0.986635179111824
"1720","X1327771","X1004",-2.77247527537366,-1.32724730581022
"2388","X1659817","X1004",-2.69145795276314,-1.02759059143181
"2438","X683667","X1004",-2.7294886071226,-1.18078939340495
"2598","X687514","X1004",-2.11037368473882,-1.25025516780749
"3152","X724825","X1004",-2.52483595808351,-1.28713542775082
"3263","X724873","X1004",-2.23393659738077,-0.981399586123662
"3439","X753538","X1004",-2.7075651909724,-1.37296160982847
"3624","X753564","X1004",-3.03035733766152,-0.863623998640144
"3960","X753614","X1004",-2.18797936396215,-1.10454900884471
"4342","X905969","X1004",-2.23748449603865,-1.006365869668
"4457","X905978","X1004",-2.9531874528679,-1.08178816923813
"4671","X906794","X1004",-2.36113674167982,-1.23528016519198
"4773","X906813","X1004",-2.69177923305495,-1.07089637686032
"4825","X906821","X1004",-1.75124238372668,-0.78387577478857
"4929","X906834","X1004",-2.17290520644602,-1.05388081657321
"5177","X906863","X1004",-2.23788631532968,-1.18859862991823
"5417","X907055","X1004",-3.03349151926365,-1.39310548287492
"6402","X908156","X1004",-3.00223683774157,-1.6330016299621
"6463","X908444","X1004",-1.45399276107593,-1.03747457723324
"6480","X908446","X1004",-2.33920162729265,-0.744359393066914
"6608","X908461","X1004",-2.63045656858218,-0.726393674927976
"6789","X909251","X1004",-2.2775276018751,-1.35278450484283
"8074","X910931","X1004",-2.25749066869426,-1.01264088039221
"8253","X924100","X1004",-2.37380593972205,-0.797748265340525
"8365","X924188","X1004",-2.53934095166144,-0.922504564916124
