"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"869","X1290769","X111",1.29436960489271,0.698199055111247
"1611","X1303897","X111",0.705852862370904,0.437561771402059
"1651","X1322218","X111",0.877282965468922,0.256417219060816
"1685","X1327766","X111",0.174256555953326,0.157131004340861
"1725","X1327771","X111",0.798131855288239,0.217368764834895
"1751","X1327774","X111",-0.0177343477737907,-0.0457722066980734
"1827","X1330947","X111",0.196121772820287,-0.0410675914001428
"1861","X1330972","X111",0.860159292352242,0.47944857728095
"2479","X684059","X111",0.450160934699656,0.364941990834239
"2898","X688001","X111",1.23764984565164,0.45732828753232
"2973","X688021","X111",0.989483461079627,0.662372709756719
"3499","X753548","X111",0.325212364778605,0.100638041129789
"4129","X905941","X111",0.969198806830548,0.543399121126387
"4676","X906794","X111",0.743450929524187,0.315755571170122
"5158","X906861","X111",0.552664578405452,0.346092179317022
"5599","X907170","X111",0.115103556029932,0.422302132458784
"5642","X907175","X111",0.264257252556508,0.53086335052742
"5750","X907277","X111",0.204905959017853,0.224754422312277
"5900","X907300","X111",0.541209595286743,0.437647600944902
"6421","X908158","X111",0.105473538525068,0.0548735003353979
"7169","X909730","X111",0.112733029869498,0.343478613636103
"7431","X909773","X111",1.07887873881685,0.416457261743004
"7646","X910545","X111",0.309118934627332,0.191896287022918
"7831","X910780","X111",0.505669161556707,0.407811753079853
"8088","X910932","X111",0.456185146165094,0.434006230943766
"8624","X946355","X111",0.770090420079266,0.469089669373886
