"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"318","X1240161","X305",0.0290234943613476,0.26157142886837
"383","X1240172","X305",0.903415515178278,0.581948836918706
"606","X1240201","X305",0.825075060304869,0.420173901788281
"664","X1240210","X305",0.300002010073237,0.391388035711814
"962","X1290810","X305",1.00057858115524,0.790928195164532
"1173","X1298151","X305",0.0559987087990078,0.314294818743411
"1193","X1298160","X305",1.18409340645138,0.597864957812295
"1240","X1298218","X305",1.01544565105609,0.552047341968239
"1257","X1298222","X305",0.367100728938165,0.320987694990414
"1822","X1330943","X305",-0.425912572817577,-0.192824494305538
"1911","X1330984","X305",-1.09271492225645,-0.434193628923787
"2194","X1480360","X305",0.50370928194193,0.484497377305273
"2213","X1480364","X305",0.694780218724724,0.557944559891931
"2257","X1503362","X305",-0.704581692791836,0.289467834269998
"2281","X1503366","X305",-0.384667449113917,0.356508427187125
"2651","X687586","X305",0.536100251723607,0.539109405093391
"2852","X687821","X305",0.424669837086533,0.552272513391358
"4197","X905950","X305",0.177552532375734,0.306321053549356
"4211","X905952","X305",-0.539247679176953,-0.279714890596841
"4311","X905964","X305",0.301057955166392,-0.00711115763648282
"4452","X905977","X305",0.583475595237316,0.483816844911652
"4833","X906821","X305",0.898789231947403,0.59045116996787
"5184","X906863","X305",0.540891507438627,0.544784883199765
"5317","X907000","X305",1.08338956939051,0.579167186942242
"5407","X907050","X305",-0.0637223897521031,0.216138637844993
"5794","X907281","X305",-0.622670593099194,-0.0153724215292374
"5933","X907312","X305",1.27401984917888,0.627221868625524
"5995","X907321","X305",0.52802950648871,0.407799496929478
"6002","X907322","X305",0.0956933911822871,0.255321003934832
"6255","X908131","X305",1.43691743705766,0.765334478615416
"6348","X908148","X305",-0.572825901773723,-0.256117058574626
"6365","X908149","X305",-0.625264682692554,0.0922843612376576
"6427","X908158","X305",-0.953574702279541,-0.481986955394524
"6698","X908473","X305",1.0631643596255,0.647385249255466
"7050","X909715","X305",-0.967708082847969,-0.568666863782651
"7218","X909736","X305",0.340838582272418,0.373778809513203
"7400","X909761","X305",0.329452306897453,0.514706624022941
"7763","X910688","X305",-0.317184957132761,-0.221391024956208
"7880","X910849","X305",0.758565325132778,0.772554371837436
"7896","X910851","X305",0.208306454716803,0.403261839818011
"7922","X910861","X305",-0.0337674725157793,-0.0863271221486361
"8038","X910922","X305",0.217701332485372,0.284671238346557
"8071","X910930","X305",0.743208303803014,0.143112228020759
"8300","X924107","X305",0.700857002052383,0.505801917117284
"8517","X925343","X305",0.731817151083508,0.633382490074911
"8536","X925346","X305",0.0556402941794365,0.257184685425897
"8690","X946361","X305",-0.855277032943829,0.230662625495578
"8891","X949160","X305",-0.567734962796313,-0.199561313009924
"8903","X949161","X305",-0.227105617043812,-0.0698209289982319
"9097","X971777","X305",0.0592320556835581,0.41626193334653
