"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"192","X1240146","X177",1.30392853879585,0.534255041805338
"660","X1240210","X177",0.524990880195048,0.212573354045462
"677","X1240215","X177",0.409604163193942,0.38735085729087
"737","X1240222","X177",1.25791280310743,0.448477089522347
"960","X1290810","X177",0.903206140384018,0.58595671110252
"1012","X1290907","X177",0.297328301525202,0.363926561358835
"1167","X1298151","X177",-0.074521237011543,0.339560754356203
"1185","X1298157","X177",0.496349978697433,0.473504600240407
"1205","X1298169","X177",0.609408539621326,0.563542803003274
"1337","X1298353","X177",1.48863560140541,0.78032069221918
"1350","X1298355","X177",-1.04805596405552,0.219067016934909
"1447","X1298533","X177",0.895992584757267,0.477595883467612
"1730","X1327771","X177",0.10498403418608,0.0225416027072957
"1909","X1330984","X177",-0.498473629361848,-0.147876434268957
"1929","X1330987","X177",-0.590282110024242,0.0135034129945317
"2607","X687561","X177",0.0301223046620943,0.369089070815559
"2612","X687562","X177",0.21258992713568,0.204370824776119
"2709","X687777","X177",0.0642889493180873,0.55527148368844
"3179","X724838","X177",-0.151947588838952,0.124627774387773
"3232","X724868","X177",0.205953472216884,0.368700357039594
"3256","X724872","X177",1.05728312825428,0.425952192157115
"3519","X753551","X177",1.32266084882118,0.83489953966899
"3593","X753561","X177",-0.143243487160768,0.152625928923545
"3648","X753565","X177",0.13296840815888,0.247881006800366
"3680","X753570","X177",0.166806966410448,0.315107779572904
"3797","X753586","X177",-0.318327896316731,0.232895190176403
"3954","X753612","X177",1.1990516531355,0.350826843950611
"3966","X753614","X177",-0.273014978586776,0.331467846065208
"4645","X906790","X177",-0.0391487575967473,0.367357592080922
"4660","X906792","X177",0.0749339680866662,0.205190956762129
"4947","X906835","X177",1.05261766738388,0.56506491123497
"5344","X907043","X177",-0.297553896611857,0.0963694868163691
"5658","X907176","X177",0.652739038492791,0.468439810304998
"6148","X907799","X177",0.262403924445164,0.203447600831563
"6385","X908151","X177",-0.431262908930457,0.387976673852276
"6488","X908446","X177",1.08346678292753,0.576306265264402
"6890","X909697","X177",0.618891050708443,0.301885596222941
"7187","X909731","X177",0.0454036163027317,0.195600131975767
"7201","X909732","X177",-0.412984029369295,0.0705405641625341
"7490","X909779","X177",0.140587588883386,0.540064463110275
"7591","X910079","X177",0.216297725100385,0.601469092400875
"7786","X910691","X177",0.0651345774026956,0.292877541733374
"7983","X910911","X177",1.33457946787802,0.430985263284336
"8158","X910943","X177",0.0521242645341899,0.525399173266983
"8166","X910944","X177",-0.8567584118045,-0.18085087833938
"8179","X910946","X177",1.5352887136514,0.601971509105427
"8443","X924248","X177",0.798124166080671,0.61545476268123
"8662","X946358","X177",0.0821020978999412,0.264036606762635
