"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"877","X1290769","X9",-0.448744952327212,-0.126210343409669
"1638","X1303900","X9",-0.28107116568721,-0.152201828915894
"1894","X1330982","X9",-0.971182825032684,-0.686026931236192
"2018","X1331035","X9",-1.37988896350372,-0.522616868957447
"2044","X1331037","X9",-1.60836705265563,-0.674423886654693
"2623","X687562","X9",-1.43812204082229,-0.568617360879345
"3225","X724866","X9",-1.09219341219139,-0.354645477154523
"3339","X749713","X9",0.178070938676086,-0.470448157170307
"4316","X905964","X9",-0.051663609853992,-0.607963411624851
"5238","X906870","X9",-1.10012013904888,-0.639166345711942
"5733","X907274","X9",-1.22862481043453,-0.401171117718532
"6060","X907786","X9",-0.763699276542937,-0.484003426772
"6761","X909194","X9",-0.492472267516593,-0.255389955021651
"8325","X924110","X9",-0.968673597539382,-0.578283150459883
"8678","X946359","X9",-0.110095220960089,-0.0769636394678038
"8772","X949088","X9",-0.679933706996934,-0.522535562753096
"8958","X949166","X9",0.140940095265138,-0.0611902414390413
