"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"135","X1240140","X1372",-2.96252747898517,-0.769022573168202
"240","X1240154","X1372",-2.9311648788252,-1.04475856534802
"349","X1240168","X1372",-0.553487289787471,-0.558432483373964
"502","X1240189","X1372",-0.503887141866368,0.00456212391795875
"1000","X1290906","X1372",0.233087473779022,0.446914611923426
"1271","X1298226","X1372",-1.01625686742382,-0.462933882790558
"1446","X1298533","X1372",-2.57339659608458,-0.86452749502655
"1591","X1299081","X1372",-1.91891031016332,-0.993629351018288
"1752","X1327774","X1372",-0.183995662824598,-0.312509220252132
"2084","X1331045","X1372",-0.142082099051575,0.0320396856629323
"2118","X1331050","X1372",-0.8690035838582,-0.0679295851900533
"2152","X1479992","X1372",-0.589481275915294,-0.791813056530918
"2165","X1479994","X1372",-0.821570717238569,-0.664143431518984
"2272","X1503365","X1372",-2.09438918933888,-0.830797659402654
"2448","X684052","X1372",-0.789523267700823,-0.123418260956736
"2573","X687459","X1372",-0.711755261583266,-0.463693371322617
"2645","X687586","X1372",-0.616842569122965,-0.617543455143263
"2670","X687590","X1372",-1.58603613806399,-0.467362366340928
"2805","X687814","X1372",-0.630612764881062,-0.178892265832489
"2812","X687815","X1372",-0.0564472613454783,-0.40444934705319
"2827","X687819","X1372",-0.196633272671002,-0.185312236844122
"3075","X713880","X1372",-0.602520815901467,-0.381027357983939
"3421","X753535","X1372",-1.14049890964859,-0.8035089771544
"3568","X753558","X1372",-0.944132987223544,-0.439284180657979
"3729","X753578","X1372",-2.10102334599381,-0.847056673690941
"3976","X753615","X1372",-0.763585630720171,0.22139796761569
"4074","X905935","X1372",-1.81292373255095,-0.699585298101659
"4097","X905937","X1372",-0.304498802928341,-0.430997357873162
"4445","X905977","X1372",-2.99860861069709,-1.14261951801149
"5030","X906844","X1372",-3.19294811470395,-0.53105441223077
"5201","X906868","X1372",-0.966036088494732,-0.784571723097395
"5324","X907041","X1372",-2.26986333527326,-0.909245261221979
"5391","X907048","X1372",-0.953245828849065,-0.261355369618869
"5626","X907172","X1372",-1.83626195919875,-0.734023099978278
"5869","X907295","X1372",-0.644134822040672,-0.152414736860556
"5903","X907300","X1372",-0.802062621224471,-0.647834269558374
"6171","X908121","X1372",-0.214912821019559,-0.0762255353074779
"6187","X908123","X1372",-0.723273853403699,-0.430040671075053
"6702","X908474","X1372",0.230052797395447,-0.199343495544885
"6875","X909696","X1372",-0.526367074113578,-0.127027477979261
"6933","X909702","X1372",-0.427627857298575,-0.287959477369946
"7032","X909713","X1372",-3.23842781175251,-1.20578196121896
"7078","X909719","X1372",-1.60813833845128,-0.912234175041179
"7116","X909722","X1372",-3.00235371295762,-0.844871748498074
"7220","X909737","X1372",-1.67334405274601,-0.598201561110854
"7739","X910687","X1372",0.0436625299301199,-0.360231810059208
"8132","X910936","X1372",-2.48449670505946,-0.866744036368411
"8163","X910944","X1372",0.0774702980967933,-0.427296207105486
"8389","X924238","X1372",-2.99392382150147,-0.855273859460508
"8501","X925342","X1372",-0.0226835222981626,-0.136717652829996
"8532","X925346","X1372",-1.77220749404849,-0.769300073946068
"8625","X946355","X1372",-0.150146378109997,-0.36266977529362
"8805","X949153","X1372",-1.00897165547685,-0.447142634637615
"9102","X998184","X1372",-0.364474108361538,-0.251686329269934
