"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"1709","X1327768","X34",0.229105668814971,0.0908678970598315
"1763","X1327775","X34",0.258650752396395,0.0436777251960938
"2004","X1331034","X34",-0.0371931419634855,-0.107839868746075
"2542","X687448","X34",0.367890130847105,0.388964803276648
"3408","X753533","X34",0.487242612999646,0.261490710372787
"3795","X753585","X34",0.577564922440862,0.141233602423373
"3995","X753618","X34",0.299383673634161,0.125479216134906
"4186","X905948","X34",-0.343609127706181,0.334035754741641
"5707","X907272","X34",0.034412446480136,-0.104130039654571
"6049","X907785","X34",0.63949078141488,0.213432138987584
"6545","X908451","X34",0.362770796117576,0.136109338612076
"7255","X909742","X34",-0.157015807519708,-0.0618844580445948
"7263","X909743","X34",-0.429021953861707,-0.00075968838148327
"7960","X910906","X34",-0.992556405569898,-0.137858331257516
"8946","X949165","X34",0.456730662372188,0.0513437029831604
