"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"391","X1240173","X56",0.744036746638031,0.149576922881851
"732","X1240221","X56",0.56905619536113,0.19838336280151
"2017","X1331035","X56",-1.1998329699032,-0.196567170272173
"3101","X713885","X56",0.746205528092446,0.406202572427512
"3396","X753532","X56",-0.0233119570574131,-0.208764653871611
"3410","X753533","X56",-0.483069316264825,-0.477251873952273
"3873","X753595","X56",-1.2167171838777,-0.285812008832968
"3986","X753616","X56",0.848614385041035,0.141949848696259
"4188","X905948","X56",-1.472537858665,-0.227475864843737
"4254","X905958","X56",-0.0614132257589372,-0.264137557641552
"4376","X905970","X56",1.53126892451926,0.167584880349958
"4484","X905980","X56",-0.733131554219642,-0.40116139803823
"4519","X905984","X56",0.272995432832194,-0.350557355216416
"4622","X906763","X56",-0.142430348841728,-0.344659649612635
"5016","X906842","X56",-2.24121285644454,-0.349778177380164
"5639","X907173","X56",-1.40274933601505,-0.325851601025692
"6268","X908135","X56",-0.199475208961168,0.0534933160831785
"6661","X908469","X56",0.966622563884259,0.379068441792427
"6753","X908483","X56",0.655289413038222,0.134238550009418
"6760","X909194","X56",0.372988504079982,0.364120148191096
"7442","X909773","X56",0.468188486913588,0.250975240016474
"7748","X910687","X56",0.18071935523671,-0.0673060907014764
"8474","X925339","X56",0.477865914424366,-0.0695162812551894
