"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"55","X1240128","X175",-0.108291586338695,0.0768424091511781
"109","X1240136","X175",-0.122892482551139,0.0939823567126723
"260","X1240156","X175",0.262163877804665,-0.117265860438677
"788","X1287706","X175",0.512904476791036,-0.073568508021818
"1111","X1297449","X175",-0.528301236820775,-0.305432890119366
"1249","X1298219","X175",-0.424751129284015,-0.00999457795271566
"1362","X1298356","X175",0.48747381021577,0.223178001889109
"1530","X1299062","X175",-0.0389996253974863,0.0855541406544219
"1889","X1330982","X175",-0.695843867232116,-0.513103365834572
"2002","X1331034","X175",-0.608942157756251,-0.415246363397607
"2927","X688010","X175",-0.253982538209136,-0.066215104552084
"3037","X688086","X175",0.282752619706052,-0.0257597555695289
"3367","X749716","X175",-0.720420662271508,0.182064680343393
"3657","X753566","X175",-0.523639504162985,0.066293230335319
"3699","X753574","X175",-0.696243720805497,-0.107805361777171
"4122","X905940","X175",0.379727209571116,0.0497912633587682
"4193","X905950","X175",-0.450798351328607,-0.100809618139215
"4207","X905952","X175",-0.960290665304273,-0.547776803656758
"4284","X905962","X175",-0.174005808141338,-0.168378304183797
"4489","X905981","X175",-0.618323282891198,-0.196420460713211
"4722","X906803","X175",-0.477533415666945,-0.00594194011662627
"4787","X906814","X175",0.191221641473259,0.0506447614157774
"4934","X906834","X175",0.468331363548979,0.0850294957610835
"5170","X906862","X175",0.172538980598377,0.0612661344027976
"5181","X906863","X175",0.496787809048991,0.0225212893865985
"5306","X906999","X175",0.299528937212411,-0.0968494699872743
"5489","X907062","X175",0.603373003109662,0.177956931740092
"5725","X907274","X175",-0.259500599549861,-0.147364218659045
"6639","X908467","X175",0.323653927569143,0.066188641896039
"6710","X908475","X175",0.636741256023935,0.0890793807131971
"6889","X909697","X175",-0.412971244814665,-0.244499600852056
"7323","X909753","X175",0.00168724557890415,-0.0898348907109099
"7363","X909757","X175",0.936646504098341,0.23539876467613
"7434","X909773","X175",-0.292102832249329,-0.218812209315197
"7706","X910566","X175",-0.609173698603467,-0.333831848712634
"7785","X910691","X175",-0.312136366068826,0.00394929330399813
"7813","X910695","X175",-0.194319608219009,0.0737875492467287
"7839","X910780","X175",0.0623108055259866,-0.132176438150647
"8661","X946358","X175",-0.473531111075989,-0.388623649400824
"8884","X949160","X175",-0.409174191444857,-0.166390498038937
"8971","X949168","X175",0.184706599178915,0.0379966085455265
