"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"263","X1240156","X292",0.738790926106735,0.368283826962268
"404","X1240178","X292",0.683282765758927,0.609860243317026
"496","X1240187","X292",0.941938821980929,0.668298260708836
"529","X1240191","X292",0.0658185991098831,0.256959287330558
"605","X1240201","X292",0.952406844872077,0.482764679351169
"673","X1240212","X292",0.908898969542509,0.360785374816837
"839","X1290730","X292",0.644014766038963,0.505011419897494
"985","X1290814","X292",1.13868367712724,0.750436210333472
"1122","X1298134","X292",0.883729011812798,0.415192381461486
"1565","X1299075","X292",0.557625388352521,0.345957494439448
"1718","X1327769","X292",-0.293015213444907,-0.0738619294535099
"1849","X1330950","X292",0.0152908911057964,-0.173697983161373
"2102","X1331048","X292",-0.10099627976651,0.0144699620112722
"2561","X687455","X292",0.644431076955212,0.449524882383412
"2619","X687562","X292",0.268544002403118,0.180731828568013
"3049","X688087","X292",0.602260351496301,0.441971066407126
"3199","X724859","X292",0.549391455298186,0.38007966584188
"3216","X724863","X292",0.622231392491386,0.460636046377422
"3259","X724872","X292",0.377090531892013,0.264703751282659
"3577","X753558","X292",0.545195202362561,0.480224236428216
"3709","X753575","X292",0.782738856152568,0.653626487703307
"3746","X753579","X292",0.394021863970747,0.470851613087402
"4174","X905947","X292",-0.0900328516884713,0.0175909980894721
"4287","X905962","X292",0.295064341648033,0.236769007023943
"4481","X905980","X292",0.570039889245832,0.476653891647467
"4988","X906838","X292",0.321463977700428,0.179297697516075
"5246","X906871","X292",0.291404175386722,0.222553760278996
"5261","X906872","X292",0.153013292889309,0.240496112240561
"5481","X907061","X292",0.412608130781698,0.430185905395605
"5541","X907068","X292",0.904601197636227,0.431175473559909
"5581","X907073","X292",0.248460217155016,0.129784747122778
"5932","X907312","X292",1.24607154169098,0.508545449614268
"6321","X908144","X292",0.44682239605621,0.497017148777935
"6892","X909697","X292",0.469672260107033,0.218738832838725
"6982","X909707","X292",1.69667818595352,0.783924745389871
"7083","X909719","X292",1.00936684658642,0.565630163411678
"7128","X909723","X292",0.479715144827304,0.45483414647444
"7301","X909749","X292",0.565869419727031,0.301957003663628
"7344","X909755","X292",1.36344203729512,0.53960996415654
"7407","X909769","X292",0.582898261747008,0.695553984657154
"7775","X910689","X292",1.6387987235041,0.829009865086089
"7908","X910853","X292",0.612662105315975,0.202856975709798
"7921","X910861","X292",0.194003682494477,0.121147087199827
"7934","X910900","X292",1.22417023247442,0.698812157379628
"8048","X910924","X292",0.715121416915859,0.4212451590138
"8810","X949153","X292",0.106495656277864,-0.225071287654063
"8844","X949156","X292",0.345273182167869,0.101408047250557
