"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"364","X1240169","X154",0.542261546130315,0.160212793007216
"372","X1240170","X154",0.347220964490201,0.198802294359883
"452","X1240184","X154",0.0105052702017037,0.219986661659504
"754","X1240226","X154",0.477891132512619,0.0966029845637096
"1264","X1298223","X154",-0.0134520170969307,0.40324556476837
"1420","X1298526","X154",0.692159699096892,0.333672743038037
"1865","X1330972","X154",0.569697706576692,0.467127817949479
"1898","X1330983","X154",0.41678800766353,-0.0186526448836796
"2747","X687798","X154",0.795936108030445,0.629473344983829
"3121","X722045","X154",0.618065711638134,0.0813303418947892
"3413","X753534","X154",0.737567761994979,0.477147166449056
"3647","X753565","X154",0.516093779776397,0.10677614243315
"3692","X753573","X154",0.567470589125598,0.0734934822215776
"3892","X753599","X154",0.570149747736663,0.334365655996889
"3908","X753604","X154",0.609021965726946,0.201377124184033
"4022","X753622","X154",0.418188851219944,0.143356504621311
"4398","X905972","X154",-0.424016560551583,0.0499556693730419
"4738","X906804","X154",0.494562151106302,0.024089162165582
"4933","X906834","X154",0.489912663539276,0.35915445822552
"5008","X906841","X154",0.483668328646797,0.257465091737549
"5130","X906854","X154",0.880058547703581,0.269802578739489
"5186","X906864","X154",0.461829552899182,0.399510382063939
"5803","X907282","X154",0.26333456242815,0.334371936421787
"6042","X907785","X154",0.802445452699574,0.533750791953281
"6173","X908121","X154",0.529563937556139,0.297764750239281
"6393","X908152","X154",0.444299504608277,0.399117194310636
"6433","X908159","X154",0.223829106233234,0.00537751635988241
"6692","X908473","X154",0.670397549387985,0.500692801346871
"6869","X909264","X154",0.54777173721053,0.212404443761287
"7250","X909742","X154",-0.108301533165593,0.0845465195733775
"7506","X909781","X154",0.474522014396884,-0.0733057359579124
"7981","X910911","X154",0.822680136336855,0.376128245912955
"8008","X910919","X154",0.27718585142916,0.00233304732494384
"8021","X910920","X154",-0.316546871143252,0.121241866034524
"8490","X925341","X154",0.42272282701042,0.209041812402482
"9034","X949175","X154",0.0164767287519805,0.240648224499199
"9072","X949179","X154",-0.0840900364524998,0.176690365575503
