"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"1821","X1330943","X30",-0.200597035155208,-0.0435347615476831
"2700","X687600","X30",-0.0362727537939524,0.164354368490051
"3870","X753595","X30",-0.275248144684092,0.0927149600665235
"4253","X905958","X30",-0.0915494767533676,-0.131514053140853
"4373","X905970","X30",0.897286902674953,0.485351873629297
"4962","X906836","X30",-0.443741772296921,-0.200350298535911
"4989","X906838","X30",0.531007953001659,0.09410531952235
"5683","X907269","X30",0.636464322617865,0.187826069312235
"5855","X907290","X30",0.0592084966314413,0.0842289134289509
"6034","X907783","X30",-0.602399310903065,-0.32266369428382
"6535","X908450","X30",-0.38170963524636,0.142101370577811
"6929","X909701","X30",0.453615650212087,0.00636109374893063
