"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"165","X1240143","X153",-0.843077604469992,-0.24611965192669
"325","X1240162","X153",-0.860700115389532,-0.156050534078561
"436","X1240182","X153",-0.0185616821214117,0.103717216198004
"472","X1240186","X153",0.0341794276497254,-0.192568533139613
"1256","X1298222","X153",-1.25388468127187,-0.477975286734689
"1314","X1298351","X153",-0.626915220424768,-0.31646339440203
"1387","X1298362","X153",-0.891128637560631,-0.408462997137449
"2075","X1331040","X153",-0.882346383826091,-0.503217217677693
"2108","X1331049","X153",-0.765588427271952,-0.597899427348203
"2510","X684072","X153",-0.905087952353311,-0.510416236651757
"2525","X684681","X153",0.155645026714627,-0.144170516956366
"2611","X687562","X153",-1.39596973842389,-0.656787069132183
"2737","X687787","X153",-1.25856127505068,-0.327408388824549
"3655","X753566","X153",-0.589700209565863,-0.518659412375775
"3849","X753594","X153",-0.554671841588276,-0.315731398133399
"3863","X753595","X153",-1.22927725503077,-0.40906484004146
"4002","X753620","X153",-0.527740327418713,-0.216478180248263
"4034","X753623","X153",-0.732873102993416,-0.383415521948823
"4335","X905967","X153",0.267181246473621,0.064345150685374
"4416","X905974","X153",-0.704020066567925,-0.541627774037037
"4428","X905976","X153",-0.532556856646356,-0.28951792413925
"4565","X905990","X153",-0.481640875067215,-0.272969550550234
"4592","X906696","X153",-0.689081661808193,-0.565896635936387
"4703","X906798","X153",-0.950969867748359,-0.607367377567883
"4844","X906824","X153",-0.782421296110283,-0.569369610606882
"4945","X906835","X153",-0.840341059466452,-0.429640224831198
"5168","X906862","X153",-0.298765946289991,-0.114920560374993
"5277","X906875","X153",-0.434653564956291,-0.27466807721504
"5656","X907176","X153",-0.471087631665085,-0.215101486828783
"5928","X907312","X153",-0.0799498766740558,-0.268475852421228
"6006","X907323","X153",-1.12048012610137,-0.329273626033577
"6310","X908143","X153",-0.699166609930173,-0.427556830702292
"6458","X908443","X153",-0.378316980248256,-0.317410765884982
"6496","X908447","X153",-0.958695526077138,-0.401241829676096
"6769","X909248","X153",-1.2027112424102,-0.574396560705584
"6877","X909696","X153",-1.01400381136767,-0.682616023447621
"6934","X909702","X153",-0.9897737031512,-0.749326424084633
"7267","X909744","X153",-0.519323800625598,-0.373843309517155
"7489","X909779","X153",-0.807485622381098,-0.133300721208266
"7635","X910544","X153",-0.178100128271011,-0.373484793345253
"7823","X910779","X153",-0.484480627637212,-0.379092573883675
"7872","X910849","X153",-1.48537274231826,-0.338702476520025
"7884","X910850","X153",-0.848886710261335,-0.36382787200256
"8020","X910920","X153",-1.05324092123887,-0.255664611675712
"8249","X917486","X153",-0.929539443977492,-0.119575411396059
"8413","X924240","X153",0.258651775899757,0.0974387088813989
"8660","X946358","X153",-1.19597036797873,-0.378488187445389
"8775","X949090","X153",-0.541224211967372,-0.0800728405207227
"8838","X949156","X153",-0.715350089902516,-0.491873227903052
"8979","X949170","X153",0.170523654444066,0.100695350785755
