"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"48","X1240127","X1502",1.22380500435232,0.747372926621941
"53","X1240128","X1502",0.873880799648962,0.405482807881906
"136","X1240140","X1502",0.702843492754573,0.388863426416969
"149","X1240141","X1502",1.27969821627182,0.826104502686286
"712","X1240219","X1502",0.960652620266756,0.51370795772936
"1487","X1299050","X1502",0.838637281657784,0.587400787505699
"1499","X1299051","X1502",0.619279298418791,0.576045592750095
"1655","X1322218","X1502",0.927146844711213,0.513158851774215
"1864","X1330972","X1502",1.02872757289621,0.644887797564076
"2008","X1331035","X1502",0.546445609399545,0.372563878066642
"2134","X1479988","X1502",0.640618504761865,0.369496358567561
"2161","X1479993","X1502",0.384059085939606,0.55690381192307
"2383","X1524419","X1502",1.12444349379824,0.613053208424592
"2396","X1659823","X1502",1.01789362353591,0.769909597555826
"2671","X687590","X1502",1.16532469000501,0.642611449581076
"2697","X687600","X1502",0.911349909073586,0.730003631279988
"2746","X687798","X1502",1.13207821921099,0.846117384109042
"3120","X722045","X1502",1.05096096276679,0.510951434606364
"3147","X724812","X1502",0.966984540443329,0.531296411252821
"3247","X724870","X1502",1.0831466295979,0.629228951472284
"3518","X753551","X1502",1.03347354320616,0.837382107046135
"3757","X753581","X1502",1.06216411602398,0.69196247062746
"4053","X905933","X1502",1.06601685980055,0.765046674640421
"4106","X905938","X1502",0.812404125632393,0.308216043247683
"4203","X905951","X1502",0.775463554082918,0.607108170012703
"4229","X905956","X1502",1.12897805339208,0.735603419920466
"4477","X905980","X1502",1.12410067559632,0.593012810324351
"4736","X906804","X1502",0.842780127670683,0.284669497559714
"5075","X906848","X1502",0.816361695367015,0.459756342235895
"5290","X906877","X1502",0.734488738725659,0.365799324360769
"5500","X907064","X1502",0.804559611590087,0.419907341332361
"5693","X907270","X1502",0.679069135435895,0.559199395287853
"6271","X908136","X1502",0.570142845555145,0.447658479285033
"6560","X908454","X1502",0.339741741384278,0.358779779940047
"6691","X908473","X1502",0.496222029692304,0.650079349592936
"6795","X909251","X1502",0.653203069791426,0.309201664492094
"6838","X909257","X1502",0.717895846323626,0.439162808969135
"6876","X909696","X1502",0.580906601798595,0.34664229687534
"6965","X909706","X1502",0.980853742600653,0.505843030553093
"7092","X909720","X1502",0.60426669151279,0.347716829163415
"7135","X909724","X1502",1.15745955809715,0.611607358454809
"7140","X909725","X1502",0.608509212712312,0.667267692783985
"7447","X909774","X1502",1.05272892256883,0.518484945305517
"7651","X910545","X1502",0.89668129167118,0.391339881452809
"7918","X910861","X1502",0.318592500221165,0.462471693237283
"7966","X910907","X1502",0.817499602018208,0.824262004666885
"8502","X925342","X1502",0.796492579787966,0.38284732370438
"8816","X949155","X1502",0.839177414311092,0.293247371427914
"8837","X949156","X1502",1.05713119897182,0.442612324606862
"8855","X949157","X1502",1.09579059107708,0.543132346890077
"9094","X971777","X1502",0.531040612735294,0.409842736183319
