"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"4020","X753622","X11",-2.96783519006273,-1.32618246119727
"4334","X905967","X11",-0.591739752474812,-0.822532372401532
"4534","X905986","X11",-2.50513334100626,-1.12976338639765
"5214","X906869","X11",-1.45063437311819,-1.21163153532064
"5341","X907043","X11",-2.69881245625721,-1.20475072072926
"5402","X907050","X11",-2.30942342881191,-1.07974289613955
"5641","X907175","X11",-2.3195986780121,-0.501859946817177
"6408","X908156","X11",-2.71325232989559,-1.36989451657273
"6526","X908450","X11",-2.06386809738536,-0.8977879790935
"6547","X908452","X11",-2.77095092415161,-1.14176965334693
"6673","X908471","X11",-1.91466212089825,-0.757548820848924
"7030","X909713","X11",-2.55448798113896,-0.997293820612506
"7184","X909731","X11",-2.59341619991247,-0.984041436341904
"8106","X910933","X11",-0.57192609452017,-0.729909791765226
"8183","X910947","X11",-2.55141049866712,-1.31690257031919
"8285","X924106","X11",-1.961115354392,-0.680604646573167
"8896","X949161","X11",-1.60654394560565,-0.760200986358817
