"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"43","X1240127","X1015",0.656436645763371,0.309178352733663
"83","X1240132","X1015",0.62230268670572,0.252026978399904
"268","X1240157","X1015",0.019577652037281,0.148281730678862
"361","X1240169","X1015",-0.152519390977156,-0.0262525367711012
"552","X1240197","X1015",-1.04514505028967,0.0151206848289504
"760","X1247871","X1015",-0.58089387579013,-0.388349971104385
"1578","X1299080","X1015",-0.640101594346334,-0.597214739826201
"1838","X1330950","X1015",-0.191619946286082,-0.134122545981988
"1859","X1330972","X1015",-0.131110845052523,0.3794702839317
"2062","X1331039","X1015",0.0730263795173025,0.265111756281264
"2196","X1480361","X1015",0.887857591592915,0.279994156906402
"2633","X687568","X1015",0.409070500412067,0.0752566569167632
"2716","X687780","X1015",0.0145782741187574,-0.189976430014645
"3063","X713878","X1015",0.221393493387881,0.44957504511272
"3072","X713880","X1015",-0.215551195215791,-0.00526339858813644
"3113","X717431","X1015",0.104873946607854,-0.109080250185988
"3668","X753569","X1015",-0.426104023370649,-0.0772754824847936
"3690","X753573","X1015",0.249552154833909,0.0115693493310164
"3710","X753576","X1015",0.20633963227597,0.149289482755497
"3914","X753605","X1015",0.0603152917363952,0.355709704529424
"4606","X906763","X1015",-0.149488893591063,-0.24074066697283
"4693","X906797","X1015",0.108644370415458,0.0905294001007061
"4728","X906804","X1015",-0.500783975741569,-0.0804932737221335
"4814","X906818","X1015",-1.11112824655888,-0.380096390044447
"4977","X906838","X1015",0.39544771130785,0.191235397476207
"5070","X906848","X1015",0.154670692158503,-0.0136651331345505
"5319","X907041","X1015",0.0395106275751973,-0.11183014010707
"5457","X907059","X1015",-0.473190291846346,-0.0971687757507338
"5734","X907275","X1015",-0.48127050725856,-0.434681351158445
"5934","X907313","X1015",-0.0783434345704431,-0.068180945746477
"6116","X907794","X1015",-0.638015668629791,-0.160408009282973
"6285","X908139","X1015",0.0523710840326769,-0.0300960183444303
"6293","X908141","X1015",-0.759188046913821,-0.376707006414715
"6493","X908447","X1015",-0.21262983949868,-0.0278768387640517
"6749","X908483","X1015",0.526343633873278,0.215238923030264
"7868","X910849","X1015",0.180972707420916,0.178546572813637
"7991","X910915","X1015",-0.0363559125183787,0.145193472931311
"8040","X910924","X1015",0.124981556945049,0.0266600271601453
"8103","X910933","X1015",0.0849714618632357,0.0422390205478844
"8174","X910946","X1015",0.295698599661069,0.166411751703214
"8199","X910948","X1015",0.228707256275205,0.326726461063015
"8244","X917486","X1015",0.0952553058786279,-0.0179109031348539
"8366","X924188","X1015",0.352982246440335,0.271092935168564
"8409","X924240","X1015",0.636806065587005,0.372909577586556
"8744","X946373","X1015",0.173407173791404,0.139674029877006
"8870","X949158","X1015",-0.149329367474988,0.00492727940243824
"9030","X949175","X1015",0.206374146878515,0.221690048630838
