"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"1744","X1327774","X1",-0.166443888180737,-0.197248761560098
"2945","X688014","X1",0.436726466519097,0.442527062811952
"3819","X753589","X1",0.6837032519777,0.442485055753028
"4757","X906808","X1",0.537128776533549,0.442269270519812
"4772","X906813","X1",0.411471979235547,0.190878949598348
"5250","X906872","X1",0.20795095911404,0.007156877975479
"5746","X907277","X1",-0.030592502272445,-0.0941298971134233
"6500","X908448","X1",0.39573416662065,-0.0370179863127972
"6748","X908483","X1",0.301626561165938,0.08064958532524
"7688","X910554","X1",0.370581641702716,0.39922056668426
"8003","X910919","X1",0.244768359239061,0.0647808308974324
"9008","X949173","X1",0.201500615534026,0.271339735154456
"9081","X971773","X1",0.211408368250843,0.125457458925848
