"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"1105","X1297447","X5",0.238749878653459,0.136248087928537
"1330","X1298352","X5",0.384742224551835,0.199969036608634
"1824","X1330943","X5",-0.282379184509107,-0.1643074086667
"1983","X1331032","X5",0.135805988093581,-0.0674431675310418
"2677","X687590","X5",1.09325691035183,0.227730970468498
"2764","X687799","X5",0.0877048365928244,-0.0182744251177334
"3538","X753552","X5",0.944638982733184,0.00736179310993022
"3640","X753564","X5",-0.0803266995743119,0.357257151383802
"5054","X906846","X5",0.620728859996247,0.0502057944289652
"5090","X906850","X5",0.885923111119331,0.529944231013222
"5134","X906854","X5",0.573215254849671,0.163155350819037
"5633","X907172","X5",-0.204375454851893,-0.0218052545033879
"6012","X907323","X5",-0.144732680857578,-0.107450619014734
"6088","X907789","X5",0.0580768824936975,-0.258944980830773
"6215","X908126","X5",-0.500698939978486,-0.41946948839458
"6316","X908143","X5",0.131638208504194,0.129125422037019
"6379","X908150","X5",0.380628916033074,0.0901935328726077
"7357","X909756","X5",-0.168590052797321,-0.0870261609709702
"7734","X910569","X5",-0.159758815004765,0.132269936017325
"7790","X910691","X5",0.70073252630776,0.14797079556423
"7990","X910911","X5",0.176792675350848,0.0462486910858847
"8101","X910932","X5",0.0339476207655344,0.212634742730881
"8473","X925339","X5",-0.0414836606672417,0.100712356187109
"8527","X925345","X5",-1.92114062744803,-0.26951715626805
