"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"1062","X1297439","X104",-2.58897290578088,-0.920057066655046
"1623","X1303900","X104",-1.3409456803865,-1.14464980795835
"1714","X1327769","X104",-3.19125655554818,-1.68868826962914
"1882","X1330982","X104",-3.14328169771137,-1.67460664716806
"1922","X1330987","X104",-3.37337796045851,-1.59578976757004
"2925","X688010","X104",-2.93047362978019,-1.15493245558571
"3497","X753548","X104",-3.05705632073513,-1.66631156133589
"3626","X753564","X104",-2.78388962873436,-1.31645898713894
"3763","X753582","X104",-2.8535420476069,-1.074582353393
"4219","X905955","X104",-1.74348556581721,-1.44666032284746
"4320","X905965","X104",-3.08474417802453,-1.6341500233317
"4381","X905971","X104",-3.593293472213,-1.14877393157285
"4903","X906832","X104",-3.14185034858183,-1.3031829612663
"5027","X906844","X104",-3.20264123100634,-1.29021841385107
"5124","X906854","X104",-3.00343516065079,-1.47127000845946
"5620","X907172","X104",-3.33297787364618,-1.64881122116518
"5670","X907269","X104",-2.49552002840645,-1.29136859269477
"6494","X908447","X104",-2.0585693133263,-1.27482349885521
"6583","X908458","X104",-1.88972963811828,-1.06531128620958
"7014","X909712","X104",-3.63864979091946,-1.61955212248889
"7182","X909731","X104",-3.01464918816933,-1.23974601541426
"8430","X924247","X104",-3.06552276271567,-1.68125710882278
"8553","X930082","X104",-2.85042087225688,-1.54006979441245
"8669","X946359","X104",-1.94607275181707,-0.980321038659884
"8764","X949088","X104",-2.6173990267607,-1.48826777769864
"9032","X949175","X104",-3.0697716503278,-1.25841341159327
"9083","X971773","X104",-2.05308174277887,-1.20482695777714
