"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"251","X1240155","X1527",-0.222396005120443,-0.0115801078207219
"352","X1240168","X1527",0.0514467607328891,0.0174604521370408
"422","X1240181","X1527",0.597091722332284,0.179251213697403
"646","X1240208","X1527",0.675497500367922,0.0158194156953236
"831","X1290730","X1527",-0.929544768411949,-0.148759229746177
"1001","X1290906","X1527",-0.345693342657177,-0.0375922608098737
"1604","X1303896","X1527",-1.18750192702591,-0.3921379803856
"1927","X1330987","X1527",-0.75601312470494,-0.355546016873787
"2051","X1331038","X1527",0.00740307954581389,-0.206834740034508
"2189","X1480360","X1527",-1.07628398355789,-0.0872802009742547
"2273","X1503365","X1527",-0.757964535476015,-0.0515484347830798
"2646","X687586","X1527",-0.626248291593222,-0.0986870282876552
"2950","X688014","X1527",-0.140051305803136,0.286506147000732
"3171","X724834","X1527",0.139726948184481,0.00809520803758433
"3977","X753615","X1527",0.157375198181349,0.095201485279813
"4132","X905941","X1527",-0.305822240809913,-0.0538830703895797
"4386","X905971","X1527",0.0225182252308761,-0.0742627133130296
"4665","X906793","X1527",-0.444363873898184,-0.318184180045344
"4737","X906804","X1527",-0.477421214572751,-0.282248790211142
"4829","X906821","X1527",-0.735461639064923,-0.0440914834839001
"4876","X906828","X1527",-0.63388863703707,-0.155117735699658
"5392","X907048","X1527",-0.453636322928855,-0.0893711804380183
"5427","X907056","X1527",-1.66395944326568,-0.148027005078763
"6027","X907783","X1527",0.445144190478599,0.0693992277341334
"6709","X908475","X1527",-0.737847399537133,-0.0324237450310665
"6888","X909697","X1527",0.143187213523808,-0.133514912446074
"6966","X909706","X1527",-0.428247121172105,-0.108659145051964
"7199","X909732","X1527",-0.779207358840031,-0.0719738325049695
"7205","X909735","X1527",-0.837771153373109,-0.379174901080697
"7270","X909745","X1527",-0.926254179238284,0.0921921522396121
"7274","X909746","X1527",0.0765534792566744,0.285288843132616
"7684","X910549","X1527",-0.601815544490903,-0.0749771660467484
"8043","X910924","X1527",-1.1718445240867,-0.0156708396244897
"8092","X910932","X1527",-0.2640937833471,0.0741198914007831
"8141","X910937","X1527",-0.447760412297131,0.101691057302385
"8157","X910943","X1527",-0.44397677531977,-0.0564887263348634
"8216","X910951","X1527",0.183753894906839,-0.211303832141586
"8514","X925343","X1527",-0.231565911677095,-0.100619588327542
"8555","X930082","X1527",-0.0177374330637087,-0.108673678978882
"8685","X946361","X1527",-0.427795608391126,-0.180893889942788
"8856","X949157","X1527",0.0956392230982167,-0.198808653012592
"8913","X949163","X1527",-0.0688583037581145,-0.334454620056083
