"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"427","X1240181","X32",-0.32867251869603,-0.142272985086937
"770","X1247871","X32",-1.57155389064742,-0.948341987064856
"875","X1290769","X32",0.215503283268752,0.152353920039518
"1781","X1330933","X32",-1.82514111482564,-0.750515531587115
"1850","X1330950","X32",-0.290338796492668,-0.57947678032209
"2068","X1331039","X32",-0.255163236168762,0.0875728911220624
"2473","X684057","X32",0.416185478254717,-0.115305725925988
"3769","X753582","X32",-1.57538038913742,-0.262293152016226
"4005","X753620","X32",0.595583026647225,-0.0481962195570657
"5583","X907073","X32",-2.10567925170285,-0.264231916016174
"5739","X907275","X32",0.389153509262396,-0.342027928770244
"6077","X907788","X32",0.583971942638493,0.353979531041411
"6307","X908142","X32",0.284906384851213,-0.263463582752556
"6565","X908454","X32",-2.17376354888106,-0.323916092345282
"6659","X908469","X32",-0.133239935268255,-0.102090718468619
"6930","X909701","X32",-0.708178453574112,-0.342101191496558
"7378","X909758","X32",-0.0802503395725793,-0.197742384212334
"7712","X910566","X32",-0.780794191801614,-0.617793931699893
"7950","X910905","X32",0.54452542102345,0.288255397994675
"8196","X910947","X32",-1.17033735072433,-0.594231890063092
"8471","X925339","X32",-0.453650360074243,-0.00902580699042364
"8509","X925342","X32",-1.4256104549079,-0.463973304436943
"8563","X930082","X32",-1.47471985328918,-0.327866432312419
"8828","X949155","X32",-2.20927742694805,-0.273899825687098
"8904","X949162","X32",1.11162122103658,0.280071212207867
