"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"315","X1240161","X277",-0.115316854296411,-0.0310956961802355
"376","X1240170","X277",0.155526810228833,0.376960602435214
"528","X1240191","X277",0.216959754417641,-0.0254014915358943
"663","X1240210","X277",-0.0299680802375669,0.105809035662469
"757","X1240226","X277",0.210466320237598,0.458738830307607
"1044","X1295740","X277",-0.545586815606471,-0.501589976253993
"1200","X1298168","X277",0.165647798971005,0.441703652390727
"1399","X1298365","X277",0.30932820226781,0.361820557401141
"1796","X1330941","X277",0.371936538456578,0.436450146116423
"2014","X1331035","X277",-0.297591551928689,-0.054040233796114
"2169","X1479994","X277",0.0450527800419891,0.125169288946618
"2201","X1480361","X277",0.218194775649573,0.445460701559906
"2256","X1503362","X277",0.0242093003471515,0.176963489006815
"2279","X1503366","X277",-0.0446378800265282,0.0614496238437461
"3058","X688121","X277",0.210599634321723,0.433260205113075
"3082","X713880","X277",-0.0670577174770589,0.283839184316775
"3144","X722066","X277",0.334533539220234,0.200504256878011
"3638","X753564","X277",-0.128114463213511,0.123035926812986
"3663","X753566","X277",-0.017701957772088,0.506055614487949
"4494","X905981","X277",0.0800486988985457,0.223906901529344
"4717","X906801","X277",0.313467696953817,0.351126170464446
"4824","X906820","X277",-0.15902348141603,0.105190049809074
"5033","X906844","X277",-0.128169163371532,-0.0389583156848924
"5118","X906853","X277",0.360950493540708,0.399585191428117
"5205","X906868","X277",0.0483824360064368,0.132481348839262
"5367","X907045","X277",0.420656037481285,0.474703705915292
"5580","X907073","X277",-0.154955328978811,-0.0956389057275163
"5594","X907169","X277",0.0467684746633231,0.24301686992142
"5679","X907269","X277",-0.256673383972309,0.200482005932363
"5847","X907289","X277",0.156054387414905,0.426604782232711
"5992","X907321","X277",-0.0356554186884909,0.24384463454483
"6057","X907786","X277",-0.329178816619063,0.00625290542774759
"6364","X908149","X277",0.207822817971096,0.0704005550028415
"7283","X909747","X277",0.440744042371407,0.583934353880721
"7290","X909748","X277",0.692303333198671,0.728526955523411
"7308","X909750","X277",-0.0709678661208928,0.440491299478619
"7438","X909773","X277",-0.11210794216902,-0.3952974700736
"7459","X909776","X277",9.577544504952e-05,0.410815242327662
"7481","X909778","X277",0.492333308109829,0.426702441831587
"7727","X910568","X277",-0.870402542986041,0.0897887319862384
"8181","X910946","X277",0.517609255709359,0.627110266822669
"8674","X946359","X277",0.298044720624008,0.321162684355872
"8794","X949093","X277",0.715820229539863,0.621835163475639
"8863","X949157","X277",0.292776826413705,0.293856349902508
"8901","X949161","X277",0.313343276633564,0.130086187211044
"9066","X949178","X277",0.13923658661524,0.270730694622404
