"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"87","X1240132","X202",0.481342681446057,0.20118153664776
"890","X1290795","X202",0.260204275311737,0.0107252742116241
"944","X1290808","X202",-0.305528262562654,-0.129498173934375
"1163","X1298146","X202",0.37569054926081,0.258406691337922
"1168","X1298151","X202",-0.311914402552709,-0.0319280215325724
"1282","X1298347","X202",0.128801696412351,0.138261131349716
"1293","X1298348","X202",0.118858305825761,-0.000239783369433595
"1539","X1299064","X202",-0.348312543185008,-0.159898744048841
"2088","X1331045","X202",0.0866115022198124,-0.0383458401865887
"2630","X687563","X202",0.0497606664199785,-0.0733637931952484
"2711","X687777","X202",0.360110633285516,0.131133719602343
"2816","X687815","X202",0.275239646853887,0.0428930183435577
"2885","X687995","X202",0.0586527453907274,-0.100983354584165
"3048","X688087","X202",0.233606559951644,0.148392410637386
"3233","X724868","X202",0.0737969630052212,0.0438426430253311
"3595","X753561","X202",-0.00945620454715639,-0.0540654703835177
"3636","X753564","X202",0.108002234751997,0.192732081974773
"3800","X753586","X202",0.0255308131556125,-0.186266700638147
"3816","X753588","X202",0.165588542929788,0.190762217723029
"3903","X753600","X202",-0.140477903482418,0.145791235338127
"4082","X905936","X202",0.0665068145943844,-0.125145601090347
"4508","X905983","X202",-0.00787428957465264,0.0342766779082438
"4885","X906830","X202",0.281758321291931,0.20327501928501
"5152","X906856","X202",-0.0724742155076308,-0.371032786737238
"5982","X907320","X202",-0.219845054161566,-0.130665228275994
"6263","X908135","X202",0.297528039869035,0.105166137539176
"6654","X908469","X202",0.282799061632974,0.140233614314416
"6669","X908470","X202",-0.191096684810936,-0.0317009992573601
"6712","X908475","X202",0.253113710056498,0.0317623236624802
"7253","X909742","X202",-0.314142724560105,-0.140388918135534
"7365","X909757","X202",0.676819929525963,0.295019171707583
"7387","X909759","X202",0.120967790594422,-0.2333179279047
"8127","X910935","X202",-0.150113618612496,-0.211807156888533
