"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"284","X1240158","X207",-0.226306087255033,-0.0394131651650837
"694","X1240217","X207",-0.694058840419139,-0.0971382508014628
"891","X1290795","X207",-0.132828546036043,0.0318568995197905
"1113","X1297449","X207",-0.224078023894695,-0.0404173639289093
"1127","X1298136","X207",0.254986532766174,0.117883180946429
"1490","X1299050","X207",-0.208803828743138,0.347670385961535
"1552","X1299070","X207",-0.410706390757663,-0.137729701241302
"1585","X1299080","X207",-0.170288211148055,-0.0482765975302564
"1672","X1323913","X207",-0.16111332009308,-0.221138776067236
"1689","X1327766","X207",-0.157671873174775,-0.00348113282976686
"1754","X1327774","X207",-0.0436383089073615,-0.333479779379542
"2012","X1331035","X207",-0.204242188802223,-0.0165112739052175
"2675","X687590","X207",0.461169932694532,0.408315421638457
"3596","X753561","X207",-0.0726656069413743,0.150501464890761
"3621","X753563","X207",-0.0933466599781184,-0.0305227610237007
"3793","X753585","X207",-0.341627540213238,0.144201228122846
"3801","X753586","X207",-0.494887007544285,0.0545232187302429
"3851","X753594","X207",0.244278939884107,0.272006481354878
"4098","X905937","X207",-0.161278477325125,0.123491697939158
"4172","X905947","X207",-0.421672929990326,-0.213017268156856
"4466","X905978","X207",-0.0870516376519914,0.0676075729082495
"4478","X905980","X207",-0.213233270477241,0.100618109001234
"4783","X906813","X207",0.923701920837443,0.229452947430475
"4855","X906826","X207",0.509005656888386,0.298414854686932
"5065","X906847","X207",0.243490446934831,0.11659000780381
"5107","X906852","X207",-0.0738517734388191,0.0711565654381382
"5385","X907047","X207",-0.680099030502088,0.0273402965656352
"5616","X907171","X207",-0.390972869051815,0.190783724297311
"5853","X907290","X207",0.123928730396434,0.0660335223348471
"5908","X907300","X207",0.355417482399973,0.205420379509747
"5970","X907319","X207",-0.321075322971539,-0.132289027913686
"6021","X907391","X207",-0.00272270894678191,-0.124059503964057
"6175","X908121","X207",-0.235233948198915,0.278148263816116
"6320","X908144","X207",-0.136239051376176,0.236344708283168
"6587","X908458","X207",0.909630353221157,0.280940628470866
"6670","X908470","X207",-0.221169837007845,0.166916820205558
"6863","X909263","X207",0.295989621941939,0.388768091805845
"6871","X909264","X207",0.0136275946836575,0.15136688609327
"7096","X909720","X207",-0.110628218649527,-0.0791425729192043
"7501","X909780","X207",0.704037100897401,0.250864591312201
"7575","X909975","X207",-0.260271216292401,0.0197556785451087
"7802","X910692","X207",-0.144474510448159,0.20000883912483
"8094","X910932","X207",-0.0426821572394848,0.198454803780161
"8142","X910937","X207",0.547474008580916,0.405457655458062
"8288","X924106","X207",0.845514976688508,0.163012950649338
"8393","X924238","X207",-0.0148112184768461,0.152720947359849
"8886","X949160","X207",-0.113175563329409,-0.00739243313003433
"9063","X949178","X207",0.0400707130016285,0.184247226043904
