"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"160","X1240142","X249",0.211851925787279,0.297363832016504
"294","X1240159","X249",0.400588927578571,0.41493386474957
"381","X1240172","X249",0.796598155822491,0.615565490674603
"458","X1240184","X249",0.785842716929467,0.32770671058874
"836","X1290730","X249",0.494622334581973,0.404894535481461
"1055","X1297438","X249",0.684859463450755,0.241135862535406
"1466","X1298537","X249",0.337828148508188,0.602326965307709
"1492","X1299050","X249",0.35733810678111,0.462693729140954
"1617","X1303897","X249",0.720629228443131,0.163312662109698
"2154","X1479992","X249",-0.549655828968901,0.062511828500646
"2451","X684052","X249",0.256755748853931,0.199550425150664
"2751","X687798","X249",0.733132962571797,0.727482131261774
"2820","X687816","X249",0.339259386788992,0.474852934033382
"2874","X687983","X249",0.421109493810164,0.368430521773888
"2882","X687985","X249",-0.25002530471569,0.119656161753097
"2986","X688023","X249",0.173937426127059,0.31074435200834
"3288","X724878","X249",0.801141952811294,0.661364922536214
"3523","X753551","X249",0.884479727511628,0.602333958628674
"3584","X753559","X249",0.635878634827551,0.515286563296734
"4480","X905980","X249",0.222630624440823,0.253730476873143
"4499","X905982","X249",1.13921814910492,0.682149301828131
"4647","X906790","X249",0.306751796743371,0.231722254030821
"4866","X906827","X249",0.988500018452068,0.705519562778504
"4936","X906834","X249",0.712119071414659,0.536552182160747
"5066","X906847","X249",0.0446670264282815,0.0491559779556463
"5110","X906852","X249",0.43082291760164,0.327596022028044
"5835","X907287","X249",0.812055365938038,0.738828852260457
"5958","X907317","X249",0.314954137906928,0.386173174011656
"6460","X908443","X249",-0.221444217197947,0.110164807909654
"6644","X908467","X249",-0.0882000860183182,0.312357885308557
"6898","X909698","X249",-0.0928986426273937,0.14046429505877
"7098","X909720","X249",-0.803304566807668,-0.0428714756365725
"7233","X909738","X249",-0.175787236065238,0.300198816283684
"7247","X909740","X249",0.733794533714263,0.426929004414294
"7902","X910852","X249",0.134965640103935,0.304677336205324
"8152","X910942","X249",-0.143938124482248,0.162624798218609
"8190","X910947","X249",0.225437018930125,-0.441503545883913
"8283","X924105","X249",-0.282843337741355,0.208277150868729
"8551","X925348","X249",0.435261352863479,0.49491972945973
"8598","X946353","X249",0.742126209492194,0.534928671306485
"8665","X946358","X249",-0.0283464740263808,0.0513279383143772
"8706","X946368","X249",0.841366931869723,0.55822973688913
"8753","X946377","X249",-0.0752493765170799,0.070214118248417
"8792","X949093","X249",1.52576873569031,0.995223121553764
