"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"226","X1240151","X302",-1.15933603824207,-0.182423555479116
"811","X1290722","X302",0.0359294373458729,-0.0339290222210935
"822","X1290724","X302",1.22352409517146,0.248160453094218
"1074","X1297439","X302",-0.379690163349189,0.00321974581328302
"1321","X1298351","X302",-0.487498340468675,0.0379097768138499
"1575","X1299078","X302",-1.32180233584492,-0.110431158609058
"1786","X1330935","X302",-0.203857787543138,-0.343994996790082
"1807","X1330942","X302",-0.159644352596284,-0.556846316891668
"2401","X1659928","X302",0.352625609095555,-0.0465013389842625
"2426","X1674021","X302",-0.325030180607,0.173667406624162
"2540","X687448","X302",-1.08823150827105,0.147259015402948
"2763","X687799","X302",-1.06369901577791,-0.0726342012907434
"2789","X687804","X302",0.96123067796883,-0.408749284699389
"2821","X687816","X302",0.0483255669080788,0.075506942034554
"3125","X722045","X302",-0.74916117614146,-0.189983195618025
"3149","X724812","X302",-0.0584278142501856,0.00494828301234823
"3250","X724870","X302",1.08135138992105,-0.00244490235551
"3332","X749712","X302",0.179771011015057,0.103157584593546
"3427","X753535","X302",-0.789488080615925,-0.215423916732312
"3779","X753583","X302",0.404849151321803,0.0705473836990474
"4038","X753623","X302",0.0442961265456765,0.0481686457727131
"4100","X905937","X302",-0.826830870511892,0.0379813424810959
"4215","X905954","X302",-0.376455611908336,0.0923494808766556
"4297","X905963","X302",-0.367902667266389,0.0718337449238281
"4403","X905972","X302",-0.543504847189931,-0.172321417728215
"4421","X905974","X302",-0.24950027335567,-0.269233109986998
"4470","X905979","X302",0.434755058635404,0.259761195716439
"4558","X905989","X302",-0.383556537825767,-0.00168635857190757
"4596","X906696","X302",0.100605501583104,0.0423629198321432
"4927","X906833","X302",-1.05727794365506,-0.367147306740081
"5052","X906846","X302",-1.9514972568216,-0.831227601191775
"5101","X906851","X302",-0.470146197014866,-0.104455192368602
"5558","X907071","X302",0.811318724334176,0.458514506298467
"5608","X907170","X302",-0.78729763562284,-0.537406118846956
"6087","X907789","X302",-1.13889672044162,-0.919863766446078
"6233","X908128","X302",0.080727303797326,0.173427527088692
"6774","X909248","X302",-1.02911497758298,-0.234533049402717
"6914","X909700","X302",-0.609486694799478,-0.40993058021126
"7025","X909712","X302",-0.504398147165874,-0.0679693495248447
"7208","X909735","X302",-1.4553498821945,-0.389648105263505
"7409","X909769","X302",1.09424997834495,0.35504548539803
"7551","X909905","X302",-0.785582188563691,-0.0872850185070849
"8194","X910947","X302",-0.345848948422829,-0.722824215563292
"8291","X924106","X302",-0.0572020451930501,-0.347275769317591
"8977","X949168","X302",0.981965193352669,-0.194247128308067
