"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"329","X1240162","X199",1.1897653110628,0.411389498360244
"387","X1240173","X199",0.959019397107663,0.200543327461718
"590","X1240200","X199",0.807911045636902,0.181161278170626
"688","X1240216","X199",0.673730929870082,0.141418920040247
"747","X1240223","X199",-0.399129111919543,0.14245677612607
"755","X1240226","X199",0.918435039045628,0.160319482677192
"834","X1290730","X199",1.01067986468647,0.391536159495825
"993","X1290905","X199",0.229955874952524,0.409093051994406
"1029","X1290922","X199",0.830500481658977,0.349317457518118
"1236","X1298218","X199",0.937610492772105,0.319943312910231
"1448","X1298533","X199",0.790192957239146,0.417534881735622
"1473","X1298538","X199",0.944008803953765,0.636782969102571
"2870","X687983","X199",0.62010194016977,0.210927908116643
"3503","X753548","X199",-0.103570254008596,0.0514496166864208
"3573","X753558","X199",0.377515899150286,0.267330398222696
"3799","X753586","X199",-0.612500387516652,0.102376653942619
"3956","X753612","X199",0.636293903765648,0.457887376311005
"4631","X906765","X199",0.546186526335503,0.308346956071671
"4692","X906795","X199",0.553210098307503,0.22413375738808
"4781","X906813","X199",0.554295606759502,0.273733398973257
"4805","X906817","X199",1.03992866067189,0.403745731615717
"4846","X906824","X199",0.511856298499567,0.22770156800944
"5133","X906854","X199",0.931566531756233,0.481292346393786
"5615","X907171","X199",0.284883483501618,0.281365515219331
"5636","X907173","X199",0.22629661395592,0.141412885480565
"5981","X907320","X199",0.49378238195283,0.221092544549759
"6395","X908152","X199",0.501406717143726,0.373759349561829
"6891","X909697","X199",0.822513955601448,0.285046492626303
"6946","X909703","X199",-0.067688354431269,-0.0369439011856327
"6955","X909704","X199",-0.712855804819308,0.216787883173517
"7007","X909711","X199",0.708739115987151,0.508881836681797
"7064","X909717","X199",0.711875924704409,0.0852002690090254
"7306","X909750","X199",0.646557916941531,0.111991971293691
"7405","X909769","X199",0.365914795223074,0.403240962070535
"8126","X910935","X199",0.194207119491254,0.151743601655823
"8276","X924104","X199",0.165353185190973,0.159281618110529
"8312","X924108","X199",0.528492643607512,0.575125691798018
"8481","X925340","X199",1.21166286620205,0.446079384774872
"8729","X946370","X199",0.0620039466551899,0.112176422716112
"8914","X949163","X199",0.527499749277425,0.160576553210218
"8944","X949165","X199",0.318482549356385,0.0599156110010487
