"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"252","X1240155","X208",-1.62514246489729,-0.664469221548606
"338","X1240166","X208",-1.43851414976373,-0.507393390816206
"631","X1240206","X208",-2.180536658126,-0.55048914932138
"779","X1247873","X208",-1.13912687567959,-0.388726343816285
"1128","X1298136","X208",-1.3059722083997,-0.461335035678675
"1283","X1298347","X208",-0.96324011378695,-0.177349163146023
"1307","X1298350","X208",-0.972766391651407,-0.304324652808324
"1352","X1298355","X208",-1.42196175410122,-0.401385647115888
"1411","X1298475","X208",-1.10660617222808,-0.263673352299673
"1631","X1303900","X208",-1.1539275952199,-0.355558642172659
"1847","X1330950","X208",-2.93357073247894,-1.14406517383154
"1901","X1330983","X208",-2.30522917854351,-0.943762976973179
"2098","X1331048","X208",-2.16311051205365,-1.02552339183607
"2153","X1479992","X208",-0.54941561975025,-0.566143259244854
"2548","X687452","X208",-1.81797434106195,-0.688317681086307
"2608","X687561","X208",-0.525655517579481,-0.433994601578652
"2887","X687995","X208",-2.02906182594238,-0.87680867442166
"3301","X735784","X208",-1.16597339473061,-0.291325253108407
"3369","X749716","X208",-1.6365558760437,-0.426271362516138
"3443","X753538","X208",-2.27671682832917,-0.621965319101827
"3521","X753551","X208",-0.549379401772074,-0.2942516686866
"3637","X753564","X208",-1.9250165792557,-0.730770760275459
"3867","X753595","X208",-2.1932799696355,-0.513177528561413
"3939","X753608","X208",-2.42926451373369,-0.509887830925002
"4109","X905938","X208",-1.76914487269767,-0.925142148532777
"4286","X905962","X208",-1.94705231104379,-0.801396391007146
"4295","X905963","X208",-1.03015300951982,-0.256932208833297
"4401","X905972","X208",-1.89026796024217,-0.52451653261586
"4634","X906765","X208",-1.88323582335756,-0.969489879424474
"5202","X906868","X208",-2.31415680670504,-0.63988983681607
"5281","X906875","X208",-1.13225090249929,-0.625370424770826
"5430","X907056","X208",-2.19727152559367,-0.966467084692499
"5442","X907057","X208",-1.31535010044641,-0.472085291815368
"5827","X907286","X208",-1.98318467704313,-0.713526639393376
"5919","X907311","X208",-2.49807871291239,-1.08414119194708
"6265","X908135","X208",-1.92683569575106,-0.724340802307749
"6284","X908138","X208",-1.23297535373077,-0.338742954458821
"6343","X908148","X208",-2.17070503262856,-1.11638272894891
"6413","X908156","X208",-2.7114194533767,-1.11958133230768
"6446","X908440","X208",-1.96116052525338,-0.769674575720625
"6695","X908473","X208",-1.0280869663722,-0.446584818876726
"6713","X908475","X208",-0.423890019325446,-0.416879431731237
"6731","X908481","X208",-1.42534763254638,-0.546802621077315
"7072","X909718","X208",-0.949480474523817,-0.630666326267803
"7082","X909719","X208",-1.19125574199737,-0.286908892379886
"7213","X909736","X208",-0.745231647442992,-0.445009635426305
"7629","X910401","X208",-2.17465407070519,-1.00234224109149
"7878","X910849","X208",-0.546088321168997,-0.1984009059798
"7920","X910861","X208",-1.76792416573298,-0.888552495660164
"8046","X910924","X208",-1.61985744825168,-0.494372428145002
"8068","X910930","X208",-2.18226045209523,-0.974156403163028
"8335","X924151","X208",-1.42263373763529,-0.616046707563068
"8360","X924187","X208",-0.8659587167805,-0.279770760170331
"8592","X930299","X208",-0.164831367871238,0.16186992113669
"8641","X946356","X208",-0.94140160407631,-0.381723447349063
"8663","X946358","X208",-1.23379296664393,-0.92892028272972
