"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"63","X1240129","X1236",1.49468459495406,0.629919509648044
"272","X1240157","X1236",1.34421414102995,0.44672645313379
"439","X1240183","X1236",0.986864515503898,0.546450910724339
"644","X1240208","X1236",-0.367021205479235,0.433287251933662
"1109","X1297449","X1236",1.03758955273921,0.0671839037293459
"1498","X1299051","X1236",1.34180290012747,0.256616781037297
"2230","X1480374","X1236",1.65704586707112,0.471395401468117
"2381","X1524419","X1236",1.01416727688212,0.305525792085117
"2565","X687457","X1236",0.100775565719354,0.290799531068514
"2626","X687563","X1236",0.139555879019659,0.360265849168324
"3043","X688087","X1236",1.32846188112933,0.304770757861502
"3601","X753562","X1236",0.877888410199585,0.157346165009371
"3615","X753563","X1236",0.0994526192671948,0.1939436310559
"3645","X753565","X1236",-0.0569531934676708,0.360205607584702
"3672","X753569","X1236",1.04940046746573,0.328599065032265
"3963","X753614","X1236",1.36204271606139,0.411711284763247
"4072","X905935","X1236",1.34418146651648,0.264032671479289
"4191","X905949","X1236",1.17907272710007,0.228673508408777
"4259","X905959","X1236",0.52247924358914,0.264475503250827
"4395","X905972","X1236",-0.105708851351226,0.272930616938237
"4422","X905975","X1236",0.160704746992015,0.214038039749872
"4776","X906813","X1236",-0.192394723551314,0.153782082173246
"4849","X906826","X1236",1.22432274925519,0.266789856007721
"5269","X906873","X1236",0.457661961752653,0.432254482699415
"5322","X907041","X1236",0.282996878598655,0.136821833015467
"5438","X907057","X1236",0.4204121111349,0.323432384642787
"5674","X907269","X1236",-0.331735088317439,0.0351753364918697
"5753","X907277","X1236",0.091269218458272,-0.0842426904105344
"5841","X907289","X1236",0.934857889481159,0.561650380599515
"5892","X907299","X1236",0.154554304676911,0.338182494346925
"6127","X907795","X1236",0.196749778964411,0.510290033032775
"6383","X908151","X1236",0.549066650016452,0.359655496753836
"7185","X909731","X1236",0.141808864871611,0.0596375382902025
"7244","X909740","X1236",0.369167455653015,0.439922152617921
"7622","X910401","X1236",0.0569050043987834,-0.157338876312214
"7782","X910691","X1236",0.187963390571885,0.42569277262434
"7926","X910899","X1236",0.105156939745021,0.279717548022894
"8078","X910931","X1236",0.751507449170839,0.42839266324053
"8297","X924107","X1236",0.361576160776428,0.382815614525314
"8422","X924244","X1236",0.250469490968146,0.175284781759334
"8489","X925341","X1236",0.0283508161751762,0.10028789080268
