"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"538","X1240192","X230",0.848193969026463,0.547312445378686
"765","X1247871","X230",-0.136315884332531,-0.0846396360123828
"780","X1247873","X230",1.45167321482399,0.823076164267097
"850","X1290767","X230",1.06324235649362,0.765471062797556
"873","X1290769","X230",1.49957919125402,0.955489839185431
"1285","X1298347","X230",1.09716208558222,0.980567549993281
"1417","X1298476","X230",1.76326137319541,0.955842791459481
"1475","X1298538","X230",1.13480317313133,0.878918224958132
"1975","X1331031","X230",0.796592905287194,0.277603702430835
"2337","X1524414","X230",1.42149551748583,0.659061875905556
"2400","X1659928","X230",1.13291745871324,0.394600746084022
"2434","X683665","X230",0.742244403808241,0.187002638847782
"2648","X687586","X230",1.00172547024929,0.549267443479187
"2658","X687588","X230",1.49744802077694,0.796757389078975
"2750","X687798","X230",1.5501648731489,1.01080736961179
"2913","X688006","X230",1.2205015973694,0.543628414019359
"3322","X749711","X230",0.514181154979299,0.633435552461951
"3336","X749713","X230",0.987334691517663,0.445227823079691
"3349","X749714","X230",1.47940419596804,0.83070839658092
"3505","X753548","X230",0.289195163229758,-0.0718911093620667
"3562","X753556","X230",0.921193088704645,0.531753157850685
"3923","X753605","X230",1.00966863966982,0.692471351770483
"4173","X905947","X230",0.850164091064777,0.404395583990332
"4195","X905950","X230",1.12164686508289,0.539597012453646
"4410","X905973","X230",1.45697171067633,0.755052862612848
"4449","X905977","X230",1.45299933894001,0.729293005559738
"4604","X906746","X230",1.34061971915608,0.557714639218072
"4769","X906812","X230",1.1979806732583,0.661899368314224
"4847","X906824","X230",0.751209428639544,0.4069319158995
"5097","X906851","X230",1.57768230419618,0.708614915688468
"5422","X907055","X230",0.909690732529601,0.361939753140374
"5769","X907278","X230",0.684004793803955,0.119992849935019
"6324","X908145","X230",0.453348264577452,0.331629040990763
"6518","X908449","X230",1.47085690830677,0.521185189039893
"6552","X908452","X230",0.760630492575358,0.677111637468907
"6872","X909264","X230",1.18902051468666,0.57641407233775
"6980","X909707","X230",1.68843744678657,0.996856198796938
"7107","X909721","X230",1.48926112453777,0.66211322471327
"7326","X909753","X230",1.47139231510882,0.670560200284656
"7335","X909754","X230",1.77833158080145,1.04716938575799
"7398","X909761","X230",1.19085446274337,0.784091099967737
"7493","X909779","X230",0.805006191602155,0.717681244614688
"7685","X910549","X230",1.50477661892058,0.805056870967649
"7803","X910692","X230",0.559573987260568,0.618796511325902
"8549","X925348","X230",1.54880506210092,0.804260124966232
"8768","X949088","X230",1.34346297085129,0.329022540103582
