"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"103","X1240135","X1230",-1.17767012417049,-0.271428060174481
"158","X1240142","X1230",-0.594567625754885,-0.346825630085416
"174","X1240144","X1230",-0.612630002947833,-0.318494751874432
"377","X1240172","X1230",-0.44980733034222,-0.348806469386211
"587","X1240200","X1230",-1.41065401505824,-0.387958323723379
"923","X1290806","X1230",-0.857835765484224,-0.373808818848195
"1010","X1290907","X1230",-0.902471988608676,-0.217796280476161
"1312","X1298351","X1230",-0.930699594275759,-0.229966578525083
"1335","X1298353","X1230",-0.620421394579178,0.0044288191487323
"1404","X1298475","X1230",-0.582165913111163,-0.262789790796241
"1416","X1298476","X1230",-0.240132790005606,-0.171203111900597
"1681","X1327765","X1230",-0.779230056966937,-0.467096763033257
"1801","X1330942","X1230",-0.525709659798845,-0.170016975040354
"2049","X1331038","X1230",-0.828089284522831,-0.487801195906783
"2229","X1480374","X1230",-0.737683990020215,-0.088067837591059
"2404","X1660034","X1230",-0.568839474417232,-0.44628716054239
"2446","X684052","X1230",-0.832448747447643,-0.453668193743549
"2932","X688011","X1230",-0.69569962346227,-0.106822425613766
"3269","X724873","X1230",-0.690581434169717,-0.260198722144302
"3355","X749715","X1230",-0.63748821707229,-0.179699197678647
"3880","X753596","X1230",-0.671173042901905,-0.322213503361367
"3972","X753615","X1230",-0.358704778792911,-0.304009426884863
"4242","X905958","X1230",-0.952165437913877,-0.589838831152549
"4413","X905974","X1230",-0.822837803315901,-0.537683947783673
"4443","X905977","X1230",-0.554299644775418,-0.349316519961833
"4656","X906792","X1230",-1.28035464345961,-0.541788338364929
"4822","X906820","X1230",-1.04201273094637,-0.558014183014296
"5093","X906851","X1230",-0.338171956385679,-0.203919101685958
"5601","X907170","X1230",-0.869828154377248,-0.543529405565943
"5623","X907172","X1230",-1.00258578891369,-0.395863046945222
"5752","X907277","X1230",-1.05920597642696,-0.481612650765361
"6126","X907795","X1230",-0.62251618449993,-0.218155222178589
"6145","X907799","X1230",-1.2780186245118,-0.533327557262601
"6932","X909702","X1230",-0.935333895565463,-0.518375100329389
"7068","X909718","X1230",-0.93841563832386,-0.276162651748267
"7349","X909756","X1230",-0.863799627200882,-0.458269870614627
"7547","X909905","X1230",-0.657767794449097,-0.262837714257437
"7796","X910692","X1230",-0.76017097594222,-0.231939671461762
"8053","X910925","X1230",-1.10307102856517,-0.36852847179071
"8758","X946382","X1230",-0.857945727433878,-0.113090315372772
