"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"301","X1240160","X179",0.720509404650613,0.275739810594271
"537","X1240192","X179",0.717277916329929,0.569956886113289
"738","X1240222","X179",1.09762667112455,0.666263975027371
"797","X1290455","X179",-0.853865318821021,-0.419285564060088
"1099","X1297447","X179",0.342683182893,0.118405855556828
"1139","X1298141","X179",1.59096997539092,0.699410449469143
"1281","X1298347","X179",1.27146817400824,0.645422257892825
"1845","X1330950","X179",-0.478281940255689,-0.502887468044975
"2146","X1479991","X179",0.366169673424928,0.244621415363789
"2254","X1503362","X179",0.615169200818519,0.426730493168348
"2684","X687592","X179",0.728286175333209,0.366552364894808
"2686","X687596","X179",0.862298839299074,0.634332915937952
"2815","X687815","X179",0.673648255185152,0.540293403356267
"3047","X688087","X179",1.14191226121095,0.315683132283025
"3466","X753541","X179",-0.0109066713893186,0.232856724233201
"3571","X753558","X179",1.44567980822327,0.579233126427813
"3955","X753612","X179",-0.266294718325907,-0.0937447713939432
"4171","X905947","X179",-0.29920162987096,0.147654386743301
"4307","X905964","X179",-0.780873832926038,-0.171284055544466
"4326","X905965","X179",-0.966341957116788,-0.561212361288838
"4803","X906817","X179",1.43419192889362,0.630721965564495
"4854","X906826","X179",0.562399998281816,0.50831684127103
"5064","X906847","X179",0.760179740955724,-0.0596388373762855
"5193","X906865","X179",0.353966638672097,0.380990316223828
"5295","X906877","X179",0.384256847480917,-0.10639532173761
"5592","X907169","X179",0.0764145044969162,0.275897935266413
"5786","X907280","X179",0.258127091865787,-0.150850823974331
"6785","X909250","X179",1.10037787402642,0.564383699658385
"7004","X909711","X179",1.64305494191287,0.632162431817058
"7238","X909739","X179",0.413473172175563,0.70961487926762
"7354","X909756","X179",0.942378551540892,0.38703378444316
"7520","X909784","X179",0.596136956273651,0.549506579099403
"7716","X910567","X179",-0.59591971064572,0.111996386618132
"8286","X924106","X179",-0.772749492325558,0.225156925064291
"8376","X924188","X179",0.629865426946994,0.566642163400799
"8559","X930082","X179",0.498835118759626,0.355744402079788
"8695","X946367","X179",1.44590365616796,0.534309081431894
"8875","X949158","X179",-0.681984342169756,-0.170708884111919
