"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"400","X1240178","X167",-0.370579619987536,0.134917984291232
"408","X1240179","X167",-0.110519575799873,0.0789225373049986
"545","X1240193","X167",-0.183178770428244,-0.121268179478768
"549","X1240196","X167",-0.612329092959393,-0.00981816810412366
"556","X1240197","X167",-0.247337935907982,0.0527243009568184
"639","X1240207","X167",0.151690002806057,0.0484329781924335
"783","X1287381","X167",-0.584648629280917,0.0837450781626143
"1218","X1298215","X167",-0.455816599397564,-0.0754965681780176
"1326","X1298352","X167",-0.0189559673931083,0.0537928991408474
"1770","X1330931","X167",-0.653063392416488,-0.505876364174199
"1980","X1331032","X167",-0.278107303173431,-0.241787604225919
"2053","X1331038","X167",-0.631731612938966,-0.474463198224023
"2087","X1331045","X167",-0.317272246820215,-0.128462668068383
"2468","X684057","X167",-0.212544301221311,-0.360088571171672
"2655","X687588","X167",0.337399799418821,0.194464667842981
"3291","X724879","X167",-0.249241197681544,0.0915127002235111
"3422","X753535","X167",-0.585039696244208,-0.167671439025065
"4043","X753624","X167",0.170341548439741,0.0669875807985179
"4261","X905959","X167",-0.425217687933912,-0.112820281512549
"4651","X906791","X167",-0.396488717112707,0.0111450976298903
"5062","X906847","X167",-0.0527904464110603,-0.153913782595695
"5513","X907065","X167",-0.0270520046154171,0.229712222380958
"5555","X907071","X167",0.120873764998559,-0.0293381391909726
"5714","X907273","X167",-0.18501338357739,-0.0974189751287155
"5825","X907286","X167",-0.41961135035195,-0.140783073893778
"5850","X907290","X167",0.33424628579651,0.037891092334379
"5862","X907291","X167",-0.0916272593139246,-0.0671233316235748
"6318","X908144","X167",0.0134469999171483,0.170051980510245
"6550","X908452","X167",0.0242865840883804,0.153923830910795
"7037","X909713","X167",-0.0134766846364433,0.0336117499439728
"7262","X909743","X167",-0.484362666103519,-0.364201552391557
"7784","X910691","X167",-0.0457572158188855,0.036674116044898
"8063","X910926","X167",-0.495670697048179,-0.212300784028871
"8149","X910942","X167",-0.310431346181112,0.0361964688346813
"8205","X910948","X167",0.255523768572421,0.167239113273475
"8818","X949155","X167",-0.0721033156250257,-0.380927347777108
"9061","X949178","X167",-0.569935413735624,-0.038651940705777
