"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"289","X1240159","X136",-0.563362353210989,-0.401172688706269
"300","X1240160","X136",-1.37843537442206,-0.609763852552146
"398","X1240178","X136",-1.69330557552932,-0.513052868827474
"588","X1240200","X136",-0.881022775976452,-0.520164289903855
"657","X1240210","X136",-0.512203221226641,-0.408071565419817
"965","X1290812","X136",-0.252067201312876,-0.0993980338903971
"1011","X1290907","X136",-1.24249178453219,-0.451875518502235
"1386","X1298362","X136",-0.939327010795908,-0.351059479104584
"1406","X1298475","X136",-0.740693304212176,-0.308806584567824
"1590","X1299081","X136",-1.61795283042853,-0.435222048450379
"1817","X1330943","X136",-0.384760377307257,-0.538952607677839
"2073","X1331040","X136",-1.09193073762819,-0.82902365113271
"4001","X753620","X136",-1.23804248239892,-0.452971113996886
"4031","X753623","X136",-1.79619894492866,-0.338491655269356
"4383","X905971","X136",-1.38196412211269,-0.555547530053436
"4537","X905986","X136",-1.35368329796574,-0.377377869745594
"4641","X906790","X136",-1.57037796657351,-0.496217326715071
"4688","X906795","X136",-1.38902554892926,-0.215303119945582
"4907","X906832","X136",-1.0940580357893,-0.473791564959112
"5486","X907062","X136",-1.04573901478587,-0.542383436009341
"5562","X907072","X136",-0.544105466305465,-0.157873034919079
"5806","X907284","X136",-1.37354151711369,-0.752842831668451
"5902","X907300","X136",-0.584611746210304,-0.520671713205377
"6040","X907785","X136",-0.83871522622333,-0.282371406666779
"6107","X907792","X136",-0.603972553809176,-0.280302022646361
"6767","X909248","X136",-1.16207095746409,-0.601854689043331
"7077","X909719","X136",-0.913400314585851,-0.384435262739487
"7198","X909732","X136",-1.6163813130678,-0.633344555834551
"7295","X909749","X136",-1.62055891385552,-0.464760110629454
"7650","X910545","X136",-1.50045008488817,-0.79512439151215
"7836","X910780","X136",-0.385587545381769,-0.484060851787459
"8853","X949157","X136",-0.877709414776721,-0.457186069282964
"8969","X949168","X136",-0.825697261096836,-0.463104270725977
