"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"127","X1240139","X1494",-2.8160677209016,-1.16333320730778
"323","X1240162","X1494",-2.59239690141262,-0.725294652159026
"351","X1240168","X1494",-2.113995342148,-1.07601495750428
"399","X1240178","X1494",-2.29855665713982,-0.871113041166987
"433","X1240182","X1494",-1.28946079351621,-0.648900003004202
"629","X1240206","X1494",-2.21341681078532,-1.159538584381
"934","X1290807","X1494",-1.83857733072133,-0.938478921682098
"1687","X1327766","X1494",-1.97619229421149,-1.16890390673786
"1728","X1327771","X1494",-2.54979236571644,-1.30938519403792
"2007","X1331035","X1494",-2.03076800235194,-1.15724294878299
"2509","X684072","X1494",-3.196142017912,-1.39752320326373
"2879","X687985","X1494",-2.65620712984002,-1.03228611467046
"3480","X753546","X1494",-1.85106093841385,-0.825763777105039
"3618","X753563","X1494",-2.92343785336197,-1.35273655383448
"3646","X753565","X1494",-2.02939976679975,-0.866417470053057
"3790","X753585","X1494",-2.79046972815395,-0.809130430620512
"3953","X753612","X1494",-1.74363144645344,-0.932508442624162
"4013","X753621","X1494",-2.34740316665032,-0.849666023558799
"4324","X905965","X1494",-3.19497890425743,-1.57654995847925
"4384","X905971","X1494",-2.69266034751605,-0.9101781372224
"4551","X905989","X1494",-1.33613201844625,-0.888406013328799
"4678","X906794","X1494",-2.6819653470508,-0.988997785288227
"4756","X906807","X1494",-3.01729996211315,-1.28124541346604
"4778","X906813","X1494",-3.638029728935,-1.05448863680939
"4851","X906826","X1494",-2.37218154381758,-1.0070893411225
"4874","X906828","X1494",-3.59355538561486,-1.25451306345202
"4893","X906831","X1494",-2.58163149721791,-0.980622948247646
"5644","X907175","X1494",-2.05240762355909,-0.809196440166729
"5957","X907317","X1494",-1.68173540948533,-1.08640807896946
"6180","X908122","X1494",-2.36989749075889,-0.720000585115544
"6250","X908131","X1494",-2.52636097070304,-0.929834115433034
"6528","X908450","X1494",-1.83418394808221,-0.995325699688976
"6768","X909248","X1494",-2.91736487214608,-1.17491570650593
"7286","X909748","X1494",-1.49777327627039,-0.436895301185483
"7433","X909773","X1494",-2.62723161664218,-1.34480372574258
"7740","X910687","X1494",-3.00104764507353,-1.32838049742981
"8281","X924105","X1494",-2.90298823401866,-1.38150763594392
"8464","X925339","X1494",-1.97694193098259,-0.970221929381958
"8539","X925347","X1494",-1.23319045201495,-0.894345282372287
"8626","X946355","X1494",-0.950448620025315,-0.863813107998626
"8654","X946357","X1494",-3.23561658425816,-1.08825052835487
"9042","X949176","X1494",-3.06939186037628,-1.05954621812784
