"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"152","X1240141","X222",1.06291461372029,0.700243718462512
"303","X1240160","X222",0.558016399891442,0.238100440592756
"366","X1240169","X222",0.968330750350966,0.452062377145952
"388","X1240173","X222",0.757794468217969,0.218780149216855
"456","X1240184","X222",0.275282622910219,0.346693743587299
"579","X1240199","X222",1.08342083612498,0.704221265586658
"695","X1240217","X222",0.0675482348076973,0.0728672757498305
"748","X1240223","X222",-0.140614458044696,-0.0114463460942062
"905","X1290797","X222",0.472321940343288,0.339701294172407
"952","X1290809","X222",1.27658825511928,0.576588593555547
"1013","X1290907","X222",0.327797786000531,0.380396173557267
"1308","X1298350","X222",1.0955884916551,0.65670645454677
"1702","X1327768","X222",-0.709481096232141,-0.457583829749006
"1974","X1331031","X222",-0.71321775920863,-0.217960717069834
"2038","X1331037","X222",-1.03049249486963,-0.474550192701926
"2574","X687459","X222",0.960604260656639,0.457077819761702
"2760","X687799","X222",0.30761519757589,0.428386135113223
"2862","X687980","X222",-0.90715191154463,-0.32852913723449
"3471","X753545","X222",1.0438612377107,0.475570879998043
"3708","X753575","X222",0.548258052800777,0.38791703084358
"3802","X753586","X222",0.0237129603358897,0.22031252194925
"3922","X753605","X222",0.954872131925013,0.259457809653497
"4509","X905983","X222",-0.175293234962381,0.0244987151823709
"4594","X906696","X222",0.555662308904128,0.25770478339036
"4616","X906763","X222",-1.24484452316488,-0.6346592983623
"4809","X906817","X222",1.09868490709166,0.592516731304806
"5088","X906850","X222",1.0248968547642,0.612330028239231
"5443","X907057","X222",0.75759716115649,0.25759623791656
"5579","X907073","X222",-1.26175273958646,-0.12127209045578
"6490","X908446","X222",0.33163205498717,0.47544485376209
"6703","X908474","X222",-0.461974498137883,0.313744198858783
"8024","X910920","X222",0.527259484634405,0.557538931037578
"8095","X910932","X222",0.975873279172059,0.571501914063898
"8133","X910936","X222",0.781553868346721,0.387490097293724
"8336","X924151","X222",0.697066843474177,0.400469866519763
"8394","X924238","X222",0.336958514281546,0.232569441571777
"8468","X925339","X222",0.814555448410325,0.496868895319591
"8548","X925348","X222",0.375403366041287,0.286337745078644
"8597","X946353","X222",0.754170497765086,0.49697278235464
