"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"1088","X1297446","X86",-1.20728002839986,-0.654969357239129
"1665","X1322224","X86",-0.890115912391035,-0.377455453770077
"2679","X687590","X86",0.188128854485443,-0.11747118999678
"2960","X688014","X86",-0.949871951627444,-0.349461005670352
"3580","X753558","X86",-1.05272945037466,-0.42071181918883
"4503","X905982","X86",-1.54761752050594,-0.424635602240181
"4544","X905986","X86",-1.04418788989826,-0.490425096886445
"4725","X906803","X86",-1.24469765966983,-0.535741737002186
"4899","X906831","X86",-1.36915504035105,-0.669524049339365
"4916","X906832","X86",-1.0912658262437,-0.362481707377406
"5091","X906850","X86",0.25405279101848,-0.222158377661157
"5167","X906861","X86",-1.53786410248923,-0.781064519519324
"5532","X907067","X86",-1.46049372558035,-0.522958422189401
"5948","X907314","X86",-0.505382410074106,-0.185566448744604
"6479","X908445","X86",-0.6686887305103,-0.132951268119683
"6680","X908471","X86",-1.02268490084752,-0.402848844532512
"7120","X909722","X86",-0.222376218620429,-0.299332683176451
"7722","X910567","X86",-1.2222974424462,-0.243425435927019
"7749","X910687","X86",-1.04675961021598,-0.651939519953204
"8383","X924188","X86",-0.426716776728208,-0.222039066311096
"8709","X946368","X86",-0.86711060884767,-0.267829617863928
