"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"177","X1240145","X1061",0.467440076868541,0.0659835039439042
"208","X1240150","X1061",0.610626201940641,0.304487767919741
"566","X1240198","X1061",-0.0390084489571562,0.402409546926713
"841","X1290765","X1061",0.996353744024633,0.604289065398494
"1131","X1298141","X1061",0.982467958895868,0.544892783221748
"1373","X1298358","X1061",0.93191382085731,0.432175725847481
"1425","X1298529","X1061",0.725169541086553,0.505583555362086
"1439","X1298531","X1061",0.176010877665443,0.134557484304686
"1459","X1298537","X1061",0.842411529746903,0.284309033975679
"1486","X1299050","X1061",0.749453931930788,0.322752740529911
"1519","X1299061","X1061",0.917870054104908,0.191725934978663
"2019","X1331036","X1061",0.14054357454386,-0.187574573604437
"2143","X1479991","X1061",0.463668740406315,0.173329300526549
"2823","X687819","X1061",0.920519889529398,0.564014973898172
"2843","X687821","X1061",0.747271575200733,0.333350991803245
"2964","X688018","X1061",0.95761781825461,0.628506770806682
"3153","X724825","X1061",-0.0665924003330452,0.120188165608058
"3477","X753546","X1061",0.75535679358606,0.0383978123133487
"3488","X753547","X1061",0.88064556567877,0.38722080612822
"4070","X905935","X1061",0.28053819443564,0.267797173390814
"4589","X906696","X1061",-0.607802185623543,0.0270452308231014
"4610","X906763","X1061",0.101486619739165,-0.0224769031925557
"5042","X906846","X1061",0.696716166096628,0.188575831828969
"5267","X906873","X1061",0.797894642680515,0.398967807096766
"5424","X907056","X1061",0.816000712751644,0.148239188735339
"5529","X907067","X1061",-1.06427669289931,-0.243980733225274
"5653","X907176","X1061",0.490338592431162,0.268766295164194
"5953","X907317","X1061",0.783366378257196,0.373260175651647
"5975","X907320","X1061",0.708218296879235,0.235073060297
"6242","X908130","X1061",0.662605888024707,0.232979082949633
"6852","X909262","X1061",0.452125263043848,0.314222892852917
"7294","X909749","X1061",0.538654254717779,0.309087992576522
"7882","X910850","X1061",0.894504806229365,0.11073983819615
"8218","X910952","X1061",0.920017264394603,0.285120653970223
"8234","X911905","X1061",1.13594192962286,0.675109467907075
"8370","X924188","X1061",1.07346073693838,0.460808572067992
"8487","X925341","X1061",0.743966165550588,0.216479012114494
